genome,20120600_P1S,20120600_P1D,20120600_P2S,20120600_P2M,20120600_P2D,20120600_P3D,20120600_S1S,20120600_S1M,20120600_S1D,20120600_S2S,20120600_S2M,20120600_S2D,20120600_S3S,20120600_S3M,20120600_S3D,20120600_E1S,20120600_E1D,20120600_E2S,20120600_E2M,20120600_E2D,20120600_E3S,20120600_E3M,20120600_E3D,20120700_P1S,20120700_P1M,20120700_P1D,20120700_P2S,20120700_P2M,20120700_P2D,20120700_P3S,20120700_P3M,20120700_S1S,20120700_S1M,20120700_S1D,20120700_S2S,20120700_S2M,20120700_S2D,20120700_S3S,20120700_E1S,20120700_E1M,20120700_E1D,20120700_E2S,20120700_E2D,20120700_E3S,20120700_E3M,20120700_E3D,20120800_P1S,20120800_P1M,20120800_P1D,20120800_P2S,20120800_P2M,20120800_P2D,20120800_P3M,20120800_S1S,20120800_S1M,20120800_S1D,20120800_S2M,20120800_S2D,20120800_S3S,20120800_E1S,20120800_E1M,20120800_E1D,20120800_E2S,20120800_E2M,20120800_E2D,20120800_E3S,20120800_E3M,GTDB_v2_r207
20170700_S35_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73E-04,0,0,9.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Firmicutes_B;c__Moorellia;o__Thermacetogeniales;f__Thermacetogeniaceae;g__Palsa-1188;s__
20170700_S35_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008041356,0.003142683,0.003572883,0.002108674,0.002091856,0.002628625,0.001765239,0.003509166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003877673,0.004039466,0,0,2.01E-04,0,9.82E-04,2.42E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01564642,0.006852004,0,0,0.001535272,1.38E-04,0,7.74E-04,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__PALSA-986;s__
3300022861_2,0,0,0,0,0,0,2.04E-04,2.38E-04,0.001591723,0,2.59E-04,5.11E-04,0,0,1.25E-04,0,6.84E-05,0,0,5.05E-05,0,0,1.24E-04,0,0,0,0,0,0,0,0,0,0,3.62E-04,0,1.95E-04,1.80E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02E-04,2.32E-04,0.001067301,9.03E-04,0,0,0,2.84E-04,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__TOLSYN;s__
3300022861_3,0,0,0,0,0,0,0,0,2.04E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Acerihabitans;s__
3300022861_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Microbacter;s__
3300023248_5,0,0,0,0,0,0,0,0,0.002824184,0,0,5.39E-04,0,0,0,0,7.08E-04,0,0,0.003779049,0,0,0.002885825,0,0,0,0,0,0,0,0,0,0,2.34E-04,0,0,3.26E-04,0,0,0.018627872,0,0,4.75E-04,0,1.67E-04,0,0,0,0,0,0,0,0,0,0,4.17E-04,0,0,0,0,0.002729059,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
3300023254_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81E-04,0.001185242,3.46E-04,0.001271089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002314559,0,4.17E-04,0.001905245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001278261,7.92E-04,0.001333584,0,5.23E-04,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__FEN-979;g__FEN-979;s__
3300023254_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81E-05,0,0,0,0,0,5.27E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4951;s__
3300024238_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001763187,7.76E-04,1.98E-04,0,0.001169071,0.002915961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002150664,0.003743673,1.31E-04,0.005182118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001113907,0,0,0,0,d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__Chitinivibrionales;f__Chitinispirillaceae;g__;s__
3300026450_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48E-04,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Microbacter;s__
3300028776_13,0,0,3.61E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__UBA5150;s__
3300029985_7,0,0,0,0,0,0,4.70E-04,0,0,0,2.76E-04,0,4.52E-04,2.60E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001044473,0.003574829,4.32E-04,3.17E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002385923,3.22E-04,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__UBA1941;s__UBA1941 sp003165135
3300031524_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77E-04,0,0,0,0,0,d__Bacteria;p__FCPU426;c__JAAXVQ01;o__;f__;g__;s__
3300031525_28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29E-04,0,0.001022383,0,0,3.81E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34E-04,0,0,8.18E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SG8-41;g__;s__
3300031726_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__;s__
3300036876_12,0,0,0,0,0,0,3.30E-04,2.71E-04,0.001261595,4.98E-04,0.002539983,0.001157028,0,3.15E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54E-04,7.50E-04,0.001381202,0,0,2.07E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85E-04,6.69E-04,0.003726689,7.18E-04,0.00306319,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Babeliaceae;g__BOG-1370;s__BOG-1370 sp003165355
3300036876_9,0,0,0,0,0,0,2.34E-04,0,0.002646271,0,0.001412313,0.001556951,0,3.46E-04,1.14E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001196123,0.001944749,0.004243864,0,0,3.38E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001412208,0.002232549,0.001243499,0.004267828,0.01865502,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__Bog-950;s__Bog-950 sp003165895
3300036884_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61E-04,0.013180433,0,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__RBG-16-60-22;g__Fen-1077;s__Fen-1077 sp003141235
3300036884_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001027479,6.86E-04,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Gallionellaceae;g__CAITJF01;s__
3300036884_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50E-04,0.005926304,0,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Thermoguttaceae;g__JAFGPV01;s__
3300036886_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49E-04,1.65E-04,0,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__FEN-1346;f__FEN-1346;g__FEN-1346;s__
3300036886_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Rubrimentiphilum;s__Rubrimentiphilum sp003140855
3300036888_6,0,0,0,0,0,0,0,0,2.26E-04,0,0,0.002531872,0,0,1.15E-04,0,2.87E-04,0,0,4.21E-04,0,0,1.91E-04,0,0,0,0,0,0,0,0,0,0,1.43E-04,0,0,5.35E-04,0,0,0,6.68E-04,0,5.88E-04,0,1.92E-05,4.61E-04,0,0,0,0,0,0,0,3.32E-04,1.65E-04,0.00246596,0,0,0,0,0,5.93E-04,5.17E-04,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__
3300036901_8,0,0.013804073,0.001093157,0.00573379,0.004831785,0.005194896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446186,0.002874257,0,0.005154944,0.002525533,0,0.008202227,0.002403139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75E-04,0,0.002885775,7.80E-04,0,0.007890887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Palsa-881;s__
3300036913_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.22E-04,0,0,4.35E-04,0,4.53E-04,9.49E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002806047,0,0.005395892,0.003064858,2.57E-04,0.005212697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98E-04,0.004333315,0,6.10E-04,0,0,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__PALSA-1337;g__C7867-002;s__
3300036929_5,0,0,0,0,0,0,0,0,3.54E-04,0,0,1.56E-04,0,0,0,0.001726557,0.011743986,0.002413953,0.003736673,0.005762193,0.005658751,0.018278997,0.007036398,0,0,0,0,0,0,0,0,0,0,4.82E-05,0,0,0,0,0.008845745,0.00541734,0.007802384,0.015226964,0.020299791,0.031547739,0.005146614,0.02379579,0,0,0,0,0,0,0,0,0,1.44E-04,0,0,0,0.004833349,0.005659266,0.002542444,0.021736399,0.004350165,0.001521826,1.95E-04,0.00508715,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA11358;g__UBA7542;s__
3300037040_8,0,0,0,0,0,0,0,0,0.001165429,0,1.70E-04,0,5.58E-04,6.96E-04,0.009285186,0,0,0,0,4.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88E-05,0,0,1.59E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69E-04,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylocystis;s__
3300037049_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11E-05,0,0,6.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__Micrarchaeaceae;g__UBA12276;s__
3300037049_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91E-04,0,0,3.44E-04,0,0,3.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001886564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66E-05,0,0,0,0,0,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Palsa-1400;g__;s__
3300037054_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__UBA1565;f__UBA9628;g__;s__
3300037054_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Palsa-881;s__
3300037062_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87E-04,0,0,3.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90E-04,0.00730244,3.34E-04,6.96E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59E-04,0,0.002971385,1.34E-04,0,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanoregula;s__
3300037076_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07E-04,0.001689257,0,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__UBA700;s__
3300037076_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__FEN-979;g__FEN-979;s__
3300037076_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001079538,0.015848554,0,d__Bacteria;p__Caldisericota;c__Caldisericia;o__Cryosericales;f__Cryosericaceae;g__Cryosericum;s__Cryosericum odellii
3300037076_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Elusimicrobiota;c__Endomicrobia;o__Endomicrobiales;f__JAFGIL01;g__;s__
3300037076_25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__UBA4664;f__UBA4664;g__UBA4664;s__
3300037076_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__;s__
3300037076_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA5070;f__UBA5070;g__UBA5070;s__
3300037076_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__
3300037085_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002389771,0.006917273,0.001116667,0.002247995,0.004402347,0.003415218,0.007772816,0.009012353,0,0,0,0,0,0,0,0,0,0,6.20E-06,0,0,0,0,0.011686132,0.004900686,0.004067659,0.007862785,0.013388001,0.01993734,0.004280754,0.022784795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004517553,0.006107746,0.001601192,0.013368873,0.003629764,5.99E-04,0,0.004092444,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA11358;g__UBA7542;s__
3300037089_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanoregula;s__
3300037089_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120016,0.002841729,0,d__Bacteria;p__Omnitrophota;c__Omnitrophia;o__Omnitrophales;f__UBA2337;g__XYB12-FULL-50-7;s__XYB12-FULL-50-7 sp003140935
3300037090_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67E-05,0,0,5.75E-05,0,0,7.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001155437,0,8.02E-04,0,1.60E-05,4.13E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001511899,0,0,0,0.005657096,0.002406331,0,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Levybacterales;f__UBA12049;g__JACRFQ01;s__
3300037091_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81E-04,0.012558815,0,d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__MWEI01;s__
3300037104_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71E-04,0,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__SZUA-6;f__Fen-1364;g__Fen-1364;s__Fen-1364 sp003141795
3300037104_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002078313,0,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__FEN-1250;s__FEN-1250 sp003142495
3300037104_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042829713,0.010359894,0.027358675,0.021730902,0.010203511,0.013457223,0.010541777,0.019170384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012811321,0.022583724,0.003653278,0.007395871,0.008060574,0.004933646,0.010593688,0.006857704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014267742,0.019626921,0,0.005185744,0.008528824,0.002277491,0.004866316,0.004246744,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__
3300037104_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00E-04,0,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanoregula;s__
3300037104_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52E-04,0.006014401,0,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__UBA1222;g__SURF-27;s__
3300037105_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025521,0,0,0.001583842,0,0.003169508,0.002907961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002083096,0.004368684,0,0.001316354,0.006528239,0.002462115,2.01E-04,0.00616753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006130105,3.95E-04,1.25E-04,0,0,d__Bacteria;p__Planctomycetota;c__DG-23;o__;f__;g__;s__
3300037109_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__GWF2-50-10;g__;s__
3300037110_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__
3300037129_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__UM-FILTER-43-11;f__UM-FILTER-43-11;g__;s__
3300037132_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92E-05,0,0,9.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001345865,3.39E-04,0,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__PALSA-986;s__
3300037132_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Patescibacteria;c__ABY1;o__BM507;f__UBA12465;g__UBA12465;s__
3300037132_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__FCPU426;c__Palsa-1180;o__Palsa-1180;f__Palsa-1180;g__;s__
3300037132_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33E-04,0.001095974,0.001059255,4.50E-04,0.002443817,0.001482343,8.08E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83E-04,5.14E-04,2.34E-04,0,8.79E-04,0,0.001429924,7.03E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001271402,1.04E-04,5.21E-04,7.83E-04,0.004580012,0.00262686,7.90E-04,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__Smithella;s__
