,June_S_1_S_12_so_R1,June_S_1_M_12_so_R1,June_S_1_D_12_so_R1,June_S_2_S_12_so_R2,June_S_2_S_12_so_R1,June_S_2_M_12_so_R1,June_S_2_D_12_so_R1,June_S_3_S_12_so_R1,June_S_3_M_12_so_R1,June_S_3_D_12_so_R1,July_S_1_S_12_so_R1,July_S_1_M_12_so_R1,July_S_1_D_12_so_R1,July_S_2_S_12_so_R1,July_S_2_M_12_so_R2,July_S_2_M_12_so_R1,July_S_2_D_12_so_R1,July_S_3_S_12_so_R1,July_S_3_M_12_so_R1,Aug_S_1_S_12_so_R2,Aug_S_1_S_12_so_R1,Aug_S_1_M_12_so_R1,Aug_S_1_D_12_so_R1,Aug_S_2_M_12_so_R1,Aug_S_2_D_12_so_R2,Aug_S_2_D_12_so_R1,Aug_S_3_S_12_so_R1
479.2285408,-13.3402742657581,-13.2563178650662,-12.3794242657245,-12.8744703895537,-12.2654165451966,-13.0444357004108,-13.5753551399614,-13.541728565839,-12.6360655458483,-13.1414252306999,-13.6116227006926,-12.5406867703563,-13.1889416645503,-13.079904929093,-12.6765706714261,-12.7145048945807,-12.6325704255087,-13.4332564105198,-12.9917469887765,-12.4548561608875,-12.8824184503179,-13.1976686732602,-13.0424192343023,-12.645301944906,-12.5424446719621,-12.7335358713276,-12.7566576904545
493.2441946,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,-0.62389897615973,NA
491.2285662,-13.3745814352808,-12.7132808786774,-12.5743748955502,-13.0745496583597,-12.9090017685618,-12.8052593951318,-13.2404347173366,-12.9652748127393,-12.4763624981705,-12.8127393606059,-12.8992589304758,-12.759874987856,-12.6853714389659,-13.1651034744019,-12.7121634487575,-12.6650183088847,-12.8257732511014,-13.1569014510844,-12.8019431243745,-13.3476476769101,-13.0696379298723,-12.8559581266094,-12.8754053747943,-12.8855842412037,-13.0313431092109,-12.8150989846853,-13.0317383592533
503.2285491,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,-0.547257648458532,NA,-0.547257648458532,-0.547257648458532,-0.547257648458532,NA
505.2441996,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,-0.543529686820056,NA
485.2179773,NA,-0.239245241330602,-0.239245241330602,NA,-0.239245241330602,-0.239245241330602,-0.239245241330602,NA,-0.239245241330602,-0.239245241330602,-0.239245241330602,-0.239245241330602,-0.239245241330602,NA,NA,-0.239245241330602,-0.239245241330602,NA,NA,-0.239245241330602,NA,-0.239245241330602,-0.239245241330602,-0.239245241330602,-0.239245241330602,-0.239245241330602,-0.239245241330602
483.2023179,NA,NA,NA,NA,NA,-0.458525516904897,-0.458525516904897,NA,-0.458525516904897,NA,NA,NA,-0.458525516904897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.458525516904897,-0.458525516904897,-0.458525516904897,NA
497.2179746,NA,NA,NA,NA,NA,-0.445854644917766,NA,NA,-0.445854644917766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.445854644917766,-0.445854644917766,NA,NA
475.1972397,-13.0883482469778,-13.2005182927972,-12.9308735912392,-12.6948009059087,-13.3975470545318,-13.1896998292506,-12.6029624851952,-12.9807849168679,-12.9381672315538,-12.8425405827111,-13.387264515298,-12.6682536892981,-12.8001462954655,-12.8018495742984,-13.1434074743458,-13.0946139666966,-13.3960457493227,-13.3832962206058,-12.710453309584,-12.6808925422051,-12.7009790625874,-12.9370295130077,-12.9859714464214,-13.2681437940325,-13.3377196844284,-13.3256031538129,-12.9255104043098
489.1765119,-12.7668970269677,-12.8304961803903,-13.1546396483938,-13.6404420958336,-12.231224375652,-12.9812917339143,-12.9599995266705,-12.8777751181828,-12.514371444119,-13.2457270869404,-13.6583453005164,-13.2071940658295,-13.2077139731994,-13.3171839227764,-13.2493033293949,-13.0257246434448,-12.8862348024585,-13.1561194204754,-12.9900886457169,-12.6114583604573,-12.9103169541167,-12.9166143691995,-12.5477455537035,-12.8509131052506,-12.759290407911,-12.9086828500319,-13.1304301596032
493.3169246,NA,NA,NA,-0.232738502120885,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.232738502120885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449.2907038,NA,NA,NA,NA,NA,NA,NA,NA,-0.195036251008068,NA,NA,NA,NA,-0.195036251008068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461.2907069,NA,NA,NA,NA,NA,NA,NA,NA,-0.219588158207642,NA,NA,NA,NA,-0.219588158207642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497.275462,NA,NA,NA,NA,NA,-0.388368593440959,NA,NA,-0.388368593440959,NA,-0.388368593440959,-0.388368593440959,NA,-0.388368593440959,NA,NA,NA,NA,NA,-0.388368593440959,-0.388368593440959,NA,NA,NA,NA,NA,NA
479.2648951,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,NA,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,0.139985358716647,NA
493.2805433,-0.448319164384206,NA,-0.448319164384206,-0.448319164384206,-0.448319164384206,-0.448319164384206,-0.448319164384206,-0.448319164384206,-0.448319164384206,NA,-0.448319164384206,-0.448319164384206,NA,-0.448319164384206,NA,NA,NA,-0.448319164384206,-0.448319164384206,-0.448319164384206,-0.448319164384206,NA,NA,NA,-0.448319164384206,NA,NA
473.2543303,-0.183633190987314,-0.183633190987314,-0.183633190987314,-0.183633190987314,-0.183633190987314,-0.183633190987314,-0.183633190987314,NA,-0.183633190987314,NA,-0.183633190987314,-0.183633190987314,-0.183633190987314,-0.183633190987314,-0.183633190987314,-0.183633190987314,-0.183633190987314,NA,-0.183633190987314,-0.183633190987314,-0.183633190987314,NA,NA,-0.183633190987314,-0.183633190987314,-0.183633190987314,-0.183633190987314
461.2543193,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,NA,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317,0.958065681101317
475.2699745,-0.348212691852417,-0.348212691852417,-0.348212691852417,-0.348212691852417,-0.348212691852417,-0.348212691852417,-0.348212691852417,NA,-0.348212691852417,NA,-0.348212691852417,-0.348212691852417,-0.348212691852417,-0.348212691852417,NA,NA,-0.348212691852417,-0.348212691852417,-0.348212691852417,-0.348212691852417,-0.348212691852417,-0.348212691852417,NA,-0.348212691852417,-0.348212691852417,-0.348212691852417,NA
483.3114545,NA,NA,NA,NA,NA,NA,NA,NA,-0.0376494260959167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485.2907212,NA,NA,NA,0.3081605761379,NA,0.3081605761379,NA,NA,0.3081605761379,NA,NA,NA,NA,0.3081605761379,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3081605761379,0.3081605761379,0.3081605761379,NA
485.3271487,NA,NA,NA,NA,NA,NA,NA,NA,0.447516288279933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487.3427929,NA,NA,NA,NA,NA,NA,NA,NA,0.613936362748503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.613936362748503,0.613936362748503,NA
469.295837,NA,NA,NA,NA,NA,NA,NA,NA,0.443204181558772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471.3114786,NA,NA,NA,NA,NA,NA,NA,NA,0.366750888613606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463.3064021,NA,NA,NA,NA,NA,NA,NA,NA,0.515127914828357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483.2962264,NA,NA,NA,NA,NA,0.307910010088548,NA,NA,NA,NA,NA,NA,NA,0.307910010088548,NA,NA,NA,NA,NA,0.307910010088548,NA,NA,NA,NA,NA,NA,NA
511.291131,0.454744401872583,NA,NA,0.454744401872583,NA,0.454744401872583,NA,0.454744401872583,0.454744401872583,NA,0.454744401872583,0.454744401872583,NA,0.454744401872583,NA,NA,NA,NA,NA,0.454744401872583,0.454744401872583,NA,NA,NA,NA,NA,NA
475.3063792,NA,NA,NA,NA,NA,NA,NA,NA,0.17560175483616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479.301301,0.38252331126616,NA,NA,NA,NA,NA,NA,NA,0.38252331126616,NA,NA,NA,NA,0.38252331126616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521.2966792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.522065273247961,NA,0.522065273247961,0.522065273247961,NA,NA,NA,NA,NA,0.522065273247961
533.2966668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437335956545607,0.437335956545607,NA,NA,NA,NA,NA,NA
535.2759378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374038645344634,0.374038645344634,NA,NA,NA,NA,NA,NA
511.312297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316520639589432
513.2340496,0.161282547022289,0.161282547022289,0.161282547022289,0.161282547022289,0.161282547022289,0.161282547022289,0.161282547022289,0.161282547022289,0.161282547022289,NA,0.161282547022289,0.161282547022289,0.161282547022289,0.161282547022289,NA,NA,0.161282547022289,0.161282547022289,0.161282547022289,0.161282547022289,0.161282547022289,0.161282547022289,0.161282547022289,0.161282547022289,0.161282547022289,NA,NA
533.2238707,NA,NA,NA,-0.176953447061299,NA,NA,NA,-0.176953447061299,NA,NA,-0.176953447061299,-0.176953447061299,NA,-0.176953447061299,-0.176953447061299,NA,NA,-0.176953447061299,NA,-0.176953447061299,-0.176953447061299,NA,NA,NA,-0.176953447061299,NA,-0.176953447061299
501.2704362,NA,NA,NA,-0.217925502151768,NA,NA,NA,NA,NA,NA,-0.217925502151768,NA,NA,-0.217925502151768,NA,NA,NA,NA,NA,-0.217925502151768,-0.217925502151768,NA,NA,NA,NA,NA,NA
519.2809911,NA,NA,NA,NA,NA,NA,NA,-0.164480867328052,NA,NA,-0.164480867328052,-0.164480867328052,NA,-0.164480867328052,NA,NA,NA,NA,NA,-0.164480867328052,-0.164480867328052,NA,NA,NA,NA,NA,-0.164480867328052
531.2809958,NA,NA,NA,NA,NA,NA,NA,-0.22920677261459,NA,NA,-0.22920677261459,NA,NA,-0.22920677261459,NA,NA,NA,NA,NA,-0.22920677261459,-0.22920677261459,NA,NA,NA,NA,NA,NA
483.259856,0.0660065221286098,0.0660065221286098,0.0660065221286098,0.0660065221286098,0.0660065221286098,0.0660065221286098,0.0660065221286098,0.0660065221286098,0.0660065221286098,NA,0.0660065221286098,0.0660065221286098,0.0660065221286098,0.0660065221286098,0.0660065221286098,0.0660065221286098,NA,0.0660065221286098,0.0660065221286098,0.0660065221286098,0.0660065221286098,0.0660065221286098,0.0660065221286098,0.0660065221286098,NA,NA,NA
499.254761,NA,NA,NA,-0.305926131358278,NA,NA,NA,-0.305926131358278,-0.305926131358278,NA,-0.305926131358278,-0.305926131358278,-0.305926131358278,-0.305926131358278,NA,-0.305926131358278,NA,-0.305926131358278,-0.305926131358278,-0.305926131358278,-0.305926131358278,-0.305926131358278,NA,NA,NA,NA,NA
507.2809801,-0.181281803941585,NA,NA,-0.181281803941585,NA,-0.181281803941585,NA,-0.181281803941585,NA,NA,-0.181281803941585,-0.181281803941585,-0.181281803941585,-0.181281803941585,NA,NA,NA,-0.181281803941585,-0.181281803941585,-0.181281803941585,-0.181281803941585,-0.181281803941585,-0.181281803941585,NA,NA,NA,-0.181281803941585
517.2653276,-0.183042388762397,NA,-0.183042388762397,-0.183042388762397,-0.183042388762397,-0.183042388762397,-0.183042388762397,-0.183042388762397,NA,NA,-0.183042388762397,-0.183042388762397,-0.183042388762397,-0.183042388762397,NA,NA,-0.183042388762397,-0.183042388762397,-0.183042388762397,-0.183042388762397,-0.183042388762397,-0.183042388762397,NA,NA,NA,NA,NA
503.3377453,NA,NA,NA,NA,NA,NA,NA,NA,0.0315338552926064,NA,NA,NA,NA,0.0315338552926064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0315338552926064,NA,NA
487.3064365,NA,NA,NA,0.0788662101156463,NA,0.0788662101156463,NA,NA,0.0788662101156463,NA,0.0788662101156463,NA,NA,0.0788662101156463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0788662101156463,NA,NA
503.3013585,0.369312086637601,NA,0.369312086637601,0.369312086637601,0.369312086637601,0.369312086637601,NA,NA,0.369312086637601,NA,0.369312086637601,NA,0.369312086637601,0.369312086637601,NA,NA,NA,0.369312086637601,NA,0.369312086637601,0.369312086637601,NA,NA,NA,0.369312086637601,NA,NA
537.3432148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0555070596771651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477.3220706,NA,NA,NA,NA,NA,NA,NA,NA,0.0305724223668766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489.322082,NA,NA,NA,NA,NA,NA,NA,NA,0.124823381343554,NA,NA,NA,NA,0.124823381343554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124823381343554,NA,0.124823381343554
507.3326438,NA,NA,NA,NA,NA,NA,NA,NA,0.200460332254033,NA,NA,NA,NA,0.200460332254033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.200460332254033
499.2911809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0366464346502557,0.0366464346502557,NA,NA,NA,NA,NA,NA
541.3017508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0299277001077267,NA,NA,NA,NA,NA,NA,0.0299277001077267,NA,NA,NA,NA,NA,NA
507.2962792,0.366523973266303,NA,NA,0.366523973266303,NA,0.366523973266303,NA,NA,0.366523973266303,NA,0.366523973266303,0.366523973266303,0.366523973266303,0.366523973266303,NA,NA,NA,0.366523973266303,0.366523973266303,0.366523973266303,0.366523973266303,0.366523973266303,NA,0.366523973266303,0.366523973266303,NA,NA
495.2962744,NA,NA,NA,-0.0733241649489774,NA,NA,NA,NA,-0.0733241649489774,NA,NA,NA,NA,-0.0733241649489774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509.3119193,0.0203903443732966,NA,NA,NA,NA,NA,NA,NA,0.0203903443732966,NA,NA,NA,NA,0.0203903443732966,NA,NA,NA,NA,NA,NA,0.0203903443732966,NA,NA,NA,NA,NA,NA
509.2755734,-0.0548799046264966,-0.0548799046264966,-0.0548799046264966,-0.0548799046264966,-0.0548799046264966,-0.0548799046264966,-0.0548799046264966,-0.0548799046264966,-0.0548799046264966,NA,-0.0548799046264966,-0.0548799046264966,-0.0548799046264966,-0.0548799046264966,-0.0548799046264966,-0.0548799046264966,NA,-0.0548799046264966,-0.0548799046264966,-0.0548799046264966,-0.0548799046264966,-0.0548799046264966,NA,NA,-0.0548799046264966,-0.0548799046264966,NA
535.2912277,-0.25967166210048,NA,-0.25967166210048,-0.25967166210048,-0.25967166210048,-0.25967166210048,-0.25967166210048,NA,-0.25967166210048,NA,-0.25967166210048,-0.25967166210048,-0.25967166210048,-0.25967166210048,NA,NA,-0.25967166210048,-0.25967166210048,-0.25967166210048,-0.25967166210048,-0.25967166210048,-0.25967166210048,NA,NA,-0.25967166210048,NA,NA
537.3068713,NA,-0.310605315291787,NA,-0.310605315291787,-0.310605315291787,-0.310605315291787,NA,NA,-0.310605315291787,NA,-0.310605315291787,-0.310605315291787,NA,-0.310605315291787,NA,NA,NA,-0.310605315291787,-0.310605315291787,-0.310605315291787,NA,NA,NA,NA,NA,NA,NA
503.2861385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19985691322947,NA,NA,NA,NA,NA,NA
513.3068724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.203758798285932,NA,NA,-0.203758798285932,NA,NA,NA,NA,NA,-0.203758798285932,-0.203758798285932,NA,NA,NA,NA,NA,NA
501.285733,0.0209932629840544,NA,NA,0.0209932629840544,NA,0.0209932629840544,NA,NA,0.0209932629840544,NA,0.0209932629840544,NA,NA,0.0209932629840544,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0209932629840544,0.0209932629840544,0.0209932629840544,NA
501.3221087,NA,NA,NA,NA,NA,NA,NA,NA,-0.13194810076768,NA,-0.13194810076768,NA,NA,-0.13194810076768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491.3377736,NA,NA,NA,NA,NA,NA,NA,NA,-0.224594405954698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499.3064805,NA,NA,NA,NA,NA,NA,NA,NA,-0.229616585636559,NA,NA,NA,NA,-0.229616585636559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531.3326858,NA,NA,NA,NA,NA,NA,NA,NA,-0.326341851296744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521.3119509,0.101444093984582,NA,0.101444093984582,0.101444093984582,0.101444093984582,0.101444093984582,0.101444093984582,0.101444093984582,0.101444093984582,NA,0.101444093984582,0.101444093984582,0.101444093984582,0.101444093984582,0.101444093984582,NA,NA,0.101444093984582,0.101444093984582,0.101444093984582,0.101444093984582,NA,NA,0.101444093984582,0.101444093984582,0.101444093984582,NA
535.3276102,NA,NA,NA,-0.31713200262423,NA,-0.31713200262423,NA,NA,-0.31713200262423,NA,-0.31713200262423,NA,NA,-0.31713200262423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501.2493429,-0.494538242874976,NA,NA,-0.494538242874976,-0.494538242874976,-0.494538242874976,-0.494538242874976,NA,-0.494538242874976,NA,-0.494538242874976,-0.494538242874976,-0.494538242874976,-0.494538242874976,NA,NA,-0.494538242874976,NA,-0.494538242874976,-0.494538242874976,NA,-0.494538242874976,NA,-0.494538242874976,-0.494538242874976,-0.494538242874976,-0.494538242874976
503.2649842,-0.40176895033653,NA,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653,NA,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653,-0.40176895033653
495.259912,-0.612775797131874,-0.612775797131874,-0.612775797131874,-0.612775797131874,-0.612775797131874,-0.612775797131874,-0.612775797131874,-0.612775797131874,-0.612775797131874,NA,-0.612775797131874,-0.612775797131874,-0.612775797131874,-0.612775797131874,NA,NA,-0.612775797131874,-0.612775797131874,-0.612775797131874,-0.612775797131874,-0.612775797131874,-0.612775797131874,NA,NA,-0.612775797131874,-0.612775797131874,NA
507.259908,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,NA,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714,-0.605305594886714
521.275558,-12.8307908453798,-12.6428150868591,-13.2258628877057,-13.1973442429194,-13.0856163490461,-12.3782048148985,-13.0203372536872,-12.4937494992273,-12.7011720934623,-12.9012081194482,-12.6578233634565,-13.2284662828255,-12.9104642510593,-12.7017429291115,-12.740327312579,-13.095376183024,-12.9184942973833,-13.0083713868632,-13.5876946270004,-12.635423366853,-13.2229339718186,-12.9103133865407,-13.0792412041655,-12.8157239762838,-13.069291538009,-12.8316352242291,-13.3620445982639
505.2806317,-0.381210224525049,NA,-0.381210224525049,-0.381210224525049,-0.381210224525049,-0.381210224525049,-0.381210224525049,-0.381210224525049,-0.381210224525049,NA,-0.381210224525049,-0.381210224525049,-0.381210224525049,-0.381210224525049,NA,NA,-0.381210224525049,-0.381210224525049,-0.381210224525049,-0.381210224525049,-0.381210224525049,-0.381210224525049,NA,-0.381210224525049,-0.381210224525049,-0.381210224525049,-0.381210224525049
511.2548067,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,-0.567278926121456,NA,-0.567278926121456,NA,NA
513.2704642,-0.543043068677554,-0.543043068677554,-0.543043068677554,-0.543043068677554,-0.543043068677554,-0.543043068677554,-0.543043068677554,-0.543043068677554,-0.543043068677554,NA,-0.543043068677554,-0.543043068677554,-0.543043068677554,-0.543043068677554,NA,-0.543043068677554,-0.543043068677554,-0.543043068677554,-0.543043068677554,-0.543043068677554,-0.543043068677554,-0.543043068677554,NA,NA,NA,NA,NA
511.2184551,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,NA,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,-0.480660171937269,NA
519.2599226,-13.2425834912114,-12.6299985241167,-12.5308557293391,-13.0667942188523,-12.3624400395965,-12.6834126266465,-12.6775053874795,-13.2082171446169,-13.0656977644432,-12.8279139606258,-13.1179404831735,-13.055020246404,-12.7547184661151,-13.4076786678335,-12.6828281671401,-12.5394484773242,-13.4867738299276,-12.9143586563065,-13.0491930048083,-13.3126937634539,-12.6836187201463,-13.2237627930593,-13.5005139123228,-12.8729618546553,-12.7774414064395,-12.5757605821271,-12.848270002372
509.2391817,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,-0.555237500253131,NA
