"","Member","Value","Direction","Mass","C","H","O","N","C13","S","P","Na","El_comp","Class","NeutralMass","Error_ppm","Candidates","MolForm","AI","AI_Mod","DBE","DBE_O","DBE_AI","GFE","kmass.CH2","kdefect.CH2","NOSC","OtoC_ratio","HtoC_ratio","NtoC_ratio","PtoC_ratio","NtoP_ratio","bs1_class","bs2_class","bs3_class"
"61","516.092319",2.97793234878587,"Sig. High",516.092319,35,18,3,0,0,0,1,0,"CHOP",NA,517.099649,0.462212913,NA,"C35H18O3P",0.758064516129032,0.769230769230769,27.5,24.5,23.5,74.1428571428571,515.51604570605,0.483954293949978,-0.485714285714286,0.0857142857142857,0.514285714285714,0,0.0285714285714286,0,"Other","Cond Hydrocarbon","Phytochemical"
"62","472.1022745",4.2866016295915,"Sig. High",472.1022745,34,18,1,0,0,0,1,0,"CHOP",NA,473.1096045,0.050289542,NA,"C34H18OP",0.765625,0.769230769230769,26.5,25.5,24.5,77.9029411764706,471.575120882728,0.424879117272496,-0.617647058823529,0.0294117647058824,0.529411764705882,0,0.0294117647058824,0,"Other","Cond Hydrocarbon","Phytochemical"
"63","474.1178742",3.92543225403796,"Sig. High",474.1178742,34,20,1,0,0,0,1,0,"CHOP",NA,475.1252042,-0.056006293,NA,"C34H20OP",0.734375,0.738461538461539,25.5,24.5,23.5,79.5794117647059,473.588469946096,0.411530053904016,-0.676470588235294,0.0294117647058824,0.588235294117647,0,0.0294117647058824,0,"Other","Cond Hydrocarbon","Phytochemical"
"64","596.228039",2.31189011427048,"Sig. High",596.228039,43,34,1,0,0,0,1,0,"CHOP",NA,597.235369,0.984105533,NA,"C43H34OP",0.621951219512195,0.626506024096386,27.5,26.5,25.5,84.8232558139535,595.562285445199,0.437714554801346,-0.86046511627907,0.0232558139534884,0.790697674418605,0,0.0232558139534884,0,"Other","Cond Hydrocarbon","Phytochemical"
"65","650.223387",2.95045733702592,"Sig. High",650.223387,42,36,5,0,0,0,1,0,"CHOP",NA,651.230717,0.963085185,NA,"C42H36O5P",0.541666666666667,0.571428571428571,25.5,20.5,19.5,81.3357142857143,649.49734175725,0.502658242750044,-0.738095238095238,0.119047619047619,0.857142857142857,0,0.0238095238095238,0,"Unsat Hydrocarbon","Unsat Hydrocarbon","Phytochemical"
"66","610.1920659",1.63682065688147,"High",610.1920659,39,32,5,0,0,0,1,0,"CHOP",NA,611.1993959,0.99180997,NA,"C39H32O5P",0.560606060606061,0.591549295774648,24.5,19.5,18.5,80.0307692307692,609.510719988013,0.489280011986693,-0.692307692307693,0.128205128205128,0.82051282051282,0,0.0256410256410256,0,"Unsat Hydrocarbon","Lignin","Phytochemical"
"67","600.186554",0.456955341846048,"Insignificant",600.186554,41,30,3,0,0,0,1,0,"CHOP",NA,601.193884,0.954145765,NA,"C41H30O3P",0.635135135135135,0.649350649350649,27.5,24.5,23.5,80.4585365853658,599.516380331986,0.483619668013944,-0.707317073170731,0.0731707317073171,0.731707317073171,0,0.024390243902439,0,"Unsat Hydrocarbon","Cond Hydrocarbon","Phytochemical"
"68","590.1658177",2.77676376284978,"Sig. High",590.1658177,39,28,4,0,0,0,1,0,"CHOP",NA,591.1731477,0.968859165,NA,"C39H28O4P",0.632352941176471,0.652777777777778,26.5,22.5,21.5,78.5692307692308,589.50683327566,0.493166724340313,-0.641025641025641,0.102564102564103,0.717948717948718,0,0.0256410256410256,0,"Unsat Hydrocarbon","Cond Hydrocarbon","Phytochemical"
"69","608.1763807",1.97831221786793,"High",608.1763807,39,30,5,0,0,0,1,0,"CHOP",NA,609.1837107,0.937469123,NA,"C39H30O5P",0.590909090909091,0.619718309859155,25.5,20.5,19.5,78.5692307692308,607.497285520115,0.502714479885071,-0.641025641025641,0.128205128205128,0.769230769230769,0,0.0256410256410256,0,"Unsat Hydrocarbon;Cond Hydrocarbon","Cond Hydrocarbon","Phytochemical"
"70","685.242063",6.98841205895899,"Sig. High",685.242063,42,41,4,1,0,1,1,0,"CHNOSP",NA,686.249393,-0.074831396,NA,"C42H41O4NSP",0.471428571428571,0.5,23.5,19.5,16.5,82.6928571428571,684.476915590786,0.523084409213993,-0.785714285714286,0.0952380952380952,0.976190476190476,0.0238095238095238,0.0238095238095238,1,"Unsat Hydrocarbon","Unsat Hydrocarbon","Phytochemical"
"71","598.2102419",6.16320603417968,"Sig. High",598.2102419,39,36,2,0,0,1,1,0,"CHOSP",NA,599.2175719,0.260224436,NA,"C39H36O2SP",0.528571428571429,0.541666666666667,22.5,20.5,18.5,85.8769230769231,597.542274999732,0.457725000267601,-0.897435897435898,0.0512820512820513,0.923076923076923,0,0.0256410256410256,0,"Unsat Hydrocarbon","Unsat Hydrocarbon","Phytochemical"
