num.trans.involved.in,sample,peak
12,Abisko,426.1626835
5,Abisko,426.1667398
15,Abisko,426.1766536
12,Abisko,426.1847703
27,Abisko,426.1879036
6,Abisko,426.1959532
13,Abisko,426.1990702
5,Abisko,426.2058813
7,Abisko,426.2088645
5,Abisko,426.2130415
12,Abisko,426.2211718
10,Abisko,426.224267
4,Abisko,426.235582
4,Abisko,426.253505
9,Abisko,426.2606735
1,Abisko,426.602926
1,Abisko,426.8403265
1,Abisko,426.8767116
2,Abisko,426.9675941
1,Abisko,427.002157
13,Abisko,427.0152362
15,Abisko,427.0304444
3,Abisko,427.0401815
1,Abisko,427.043667
5,Abisko,427.0492887
17,Abisko,427.0515598
10,Abisko,427.0644141
17,Abisko,427.0668128
11,Abisko,427.070062
13,Abisko,427.0726521
3,Abisko,427.0765816
1,Abisko,427.0790355
19,Abisko,427.0879412
5,Abisko,427.089396
2,Abisko,427.097556
15,Abisko,427.0991779
7,Abisko,427.1009008
20,Abisko,427.103231
15,Abisko,427.1090741
24,Abisko,427.1243568
3,Abisko,427.1261687
6,Abisko,427.1275418
19,Abisko,427.1355808
22,Abisko,427.1371875
14,Abisko,427.1396055
31,Abisko,427.1454904
11,Abisko,427.1467218
6,Abisko,427.1549375
6,Abisko,427.156978
30,Abisko,427.1607361
6,Abisko,427.164967
21,Abisko,427.171948
18,Abisko,427.1735267
12,Abisko,427.1759709
10,Abisko,427.1819099
13,Abisko,427.1831362
10,Abisko,427.1912853
7,Abisko,427.1930614
19,Abisko,427.1970936
3,Abisko,427.2004027
4,Abisko,427.208561
9,Abisko,427.2099748
5,Abisko,427.2123562
11,Abisko,427.2195535
16,Abisko,427.2334969
1,Abisko,427.2369053
9,Abisko,427.2487679
5,Abisko,427.255951
8,Abisko,427.2698615
4,Abisko,427.292241
1,Abisko,427.6107398
1,Abisko,427.9709503
10,Abisko,428.0549204
10,Abisko,428.0621202
13,Abisko,428.0701422
15,Abisko,428.0831668
13,Abisko,428.0912611
14,Abisko,428.098518
3,Abisko,428.105308
9,Abisko,428.1065359
10,Abisko,428.1168766
1,Abisko,428.121475
10,Abisko,428.1276981
21,Abisko,428.1307929
7,Abisko,428.1461805
7,Abisko,428.1487678
2,Abisko,428.149546
15,Abisko,428.1640897
26,Abisko,428.1671762
11,Abisko,428.1782629
3,Abisko,428.1793561
2,Abisko,428.1801068
13,Abisko,428.1823729
10,Abisko,428.1865108
15,Abisko,428.1923829
11,Abisko,428.2004533
28,Abisko,428.203563
4,Abisko,428.2075794
1,Abisko,428.214005
14,Abisko,428.2147278
6,Abisko,428.2228895
12,Abisko,428.2368531
13,Abisko,428.2399626
7,Abisko,428.251151
2,Abisko,428.259368
1,Abisko,428.9864265
10,Abisko,429.0097041
11,Abisko,429.0308796
4,Abisko,429.0437476
24,Abisko,429.0461136
23,Abisko,429.0672174
2,Abisko,429.0776263
7,Abisko,429.080011
18,Abisko,429.0824557
4,Abisko,429.085927
10,Abisko,429.0882966
3,Abisko,429.08966
2,Abisko,429.094758
18,Abisko,429.1035742
15,Abisko,429.1147612
13,Abisko,429.1164453
14,Abisko,429.1188523
2,Abisko,429.1224917
18,Abisko,429.1246961
10,Abisko,429.1301422
10,Abisko,429.134077
19,Abisko,429.1399872
7,Abisko,429.143168
17,Abisko,429.1512006
13,Abisko,429.1528213
9,Abisko,429.1552339
6,Abisko,429.1586026
11,Abisko,429.1611822
10,Abisko,429.1623833
8,Abisko,429.1663755
12,Abisko,429.1705207
26,Abisko,429.1763674
22,Abisko,429.1875553
9,Abisko,429.1915944
12,Abisko,429.198809
12,Abisko,429.2068691
4,Abisko,429.210158
10,Abisko,429.2127245
6,Abisko,429.2255966
4,Abisko,429.2279878
10,Abisko,429.2352059
15,Abisko,429.2491348
12,Abisko,429.264415
4,Abisko,429.2715734
6,Abisko,429.2854972
11,Abisko,430.0494274
11,Abisko,430.0776371
14,Abisko,430.0858072
21,Abisko,430.0988141
3,Abisko,430.1021896
8,Abisko,430.1069268
10,Abisko,430.1100127
12,Abisko,430.1140866
12,Abisko,430.1221727
5,Abisko,430.125515
10,Abisko,430.1280422
4,Abisko,430.137241
28,Abisko,430.1464608
31,Abisko,430.1574108
16,Abisko,430.1617313
7,Abisko,430.164535
1,Abisko,430.165919
4,Abisko,430.1797574
18,Abisko,430.1828625
14,Abisko,430.1939876
10,Abisko,430.1979973
5,Abisko,430.2021956
7,Abisko,430.208154
7,Abisko,430.2161145
13,Abisko,430.2192251
10,Abisko,430.2303284
5,Abisko,430.2385375
1,Abisko,430.8352791
1,Abisko,430.8477467
1,Abisko,431.007901
4,Abisko,431.0229261
9,Abisko,431.0253103
1,Abisko,431.0349645
10,Abisko,431.0464044
5,Abisko,431.0475849
3,Abisko,431.056931
11,Abisko,431.0617168
1,Abisko,431.068085
16,Abisko,431.077053
18,Abisko,431.0828583
2,Abisko,431.0862928
4,Abisko,431.094364
10,Abisko,431.0957509
14,Abisko,431.0981285
9,Abisko,431.1039874
37,Abisko,431.1090935
7,Abisko,431.1114156
11,Abisko,431.1133921
17,Abisko,431.1192447
4,Abisko,431.1225319
3,Abisko,431.1290797
5,Abisko,431.129635
22,Abisko,431.1302997
12,Abisko,431.1319804
12,Abisko,431.1344792
18,Abisko,431.1403678
20,Abisko,431.1456836
7,Abisko,431.149881
18,Abisko,431.1556139
4,Abisko,431.159616
31,Abisko,431.1668258
12,Abisko,431.1684885
13,Abisko,431.1708787
3,Abisko,431.1742243
10,Abisko,431.1780826
14,Abisko,431.1820805
3,Abisko,431.1838038
11,Abisko,431.1861953
35,Abisko,431.1920198
13,Abisko,431.2032273
8,Abisko,431.2072788
17,Abisko,431.2144803
2,Abisko,431.217171
3,Abisko,431.219369
26,Abisko,431.2284067
4,Abisko,431.2436422
8,Abisko,431.250839
13,Abisko,431.264744
2,Abisko,431.2800361
6,Abisko,431.30116
4,Abisko,431.337537
5,Abisko,432.035891
12,Abisko,432.0650653
2,Abisko,432.075882
22,Abisko,432.0933657
11,Abisko,432.1014948
7,Abisko,432.1073141
2,Abisko,432.11948
3,Abisko,432.1226647
4,Abisko,432.124563
18,Abisko,432.1296868
17,Abisko,432.1410001
7,Abisko,432.1437004
10,Abisko,432.1589605
23,Abisko,432.1621108
26,Abisko,432.1730608
17,Abisko,432.1773919
3,Abisko,432.1815628
18,Abisko,432.1871835
14,Abisko,432.1953917
20,Abisko,432.1984306
8,Abisko,432.2095179
9,Abisko,432.213739
4,Abisko,432.2177754
6,Abisko,432.2237523
8,Abisko,432.2317319
9,Abisko,432.234922
13,Abisko,432.2470263
1,Abisko,432.981392
8,Abisko,432.9965066
5,Abisko,433.0045429
3,Abisko,433.0116258
3,Abisko,433.023516
1,Abisko,433.0332024
13,Abisko,433.0409939
17,Abisko,433.0563002
14,Abisko,433.0620947
2,Abisko,433.0655083
7,Abisko,433.072751
17,Abisko,433.0773807
3,Abisko,433.0908976
9,Abisko,433.0926466
21,Abisko,433.0985092
6,Abisko,433.1018398
9,Abisko,433.1113668
14,Abisko,433.1137464
10,Abisko,433.119595
22,Abisko,433.1249496
3,Abisko,433.126019
14,Abisko,433.1266545
23,Abisko,433.1348689
21,Abisko,433.1461204
4,Abisko,433.14786
7,Abisko,433.1501529
16,Abisko,433.1560628
10,Abisko,433.1573075
22,Abisko,433.1613705
29,Abisko,433.1713004
10,Abisko,433.1725162
16,Abisko,433.182515
11,Abisko,433.1865476
10,Abisko,433.1937468
35,Abisko,433.2076696
15,Abisko,433.2189106
7,Abisko,433.2229075
22,Abisko,433.2440488
8,Abisko,433.2593225
10,Abisko,433.2804503
4,Abisko,433.3168219
15,Abisko,434.044349
14,Abisko,434.0727165
19,Abisko,434.0807305
4,Abisko,434.0988075
16,Abisko,434.1090716
16,Abisko,434.1171052
17,Abisko,434.1202515
4,Abisko,434.1382888
13,Abisko,434.1413918
15,Abisko,434.1535226
22,Abisko,434.1566217
19,Abisko,434.1665297
17,Abisko,434.1777569
10,Abisko,434.1898882
21,Abisko,434.1929938
1,Abisko,434.197137
18,Abisko,434.202955
8,Abisko,434.210995
12,Abisko,434.2141384
8,Abisko,434.22219
10,Abisko,434.2262999
8,Abisko,434.229292
10,Abisko,434.2393228
4,Abisko,434.2626192
2,Abisko,434.320119
1,Abisko,434.9284103
3,Abisko,435.0121645
12,Abisko,435.0202196
19,Abisko,435.0356015
5,Abisko,435.04402
3,Abisko,435.046721
6,Abisko,435.0543288
21,Abisko,435.0566589
6,Abisko,435.069537
17,Abisko,435.0719217
8,Abisko,435.0753005
16,Abisko,435.0777675
7,Abisko,435.0810388
8,Abisko,435.0906958
25,Abisko,435.0930302
6,Abisko,435.096369
19,Abisko,435.104359
12,Abisko,435.1082801
27,Abisko,435.1141314
12,Abisko,435.125428
9,Abisko,435.1270556
21,Abisko,435.1294041
24,Abisko,435.140648
30,Abisko,435.1422625
47,Abisko,435.1505723
13,Abisko,435.1518226
16,Abisko,435.1618376
16,Abisko,435.1658202
7,Abisko,435.1731148
25,Abisko,435.176865
42,Abisko,435.186962
15,Abisko,435.1882447
10,Abisko,435.2022109
25,Abisko,435.2233316
7,Abisko,435.2245303
8,Abisko,435.2385725
15,Abisko,435.2597106
15,Abisko,435.2749936
5,Abisko,435.2961122
1,Abisko,435.3325495
1,Abisko,435.9579753
3,Abisko,436.00544
6,Abisko,436.075128
16,Abisko,436.0882558
14,Abisko,436.0963506
21,Abisko,436.1246862
15,Abisko,436.1327671
15,Abisko,436.1358698
17,Abisko,436.1570349
15,Abisko,436.1691439
23,Abisko,436.172272
11,Abisko,436.1820585
6,Abisko,436.1834115
7,Abisko,436.1902455
16,Abisko,436.1933868
7,Abisko,436.2055252
19,Abisko,436.208657
12,Abisko,436.226588
3,Abisko,436.2372245
14,Abisko,436.2419427
1,Abisko,436.970307
2,Abisko,436.9920815
7,Abisko,437.0358827
25,Abisko,437.0512005
4,Abisko,437.0545025
2,Abisko,437.0557455
4,Abisko,437.0603908
7,Abisko,437.0699775
25,Abisko,437.0723001
23,Abisko,437.087589
7,Abisko,437.090954
24,Abisko,437.0934388
9,Abisko,437.0964344
3,Abisko,437.105105
10,Abisko,437.1063575
26,Abisko,437.1087078
24,Abisko,437.1198744
8,Abisko,437.1216937
22,Abisko,437.123966
25,Abisko,437.1298279
7,Abisko,437.1410741
20,Abisko,437.1450773
20,Abisko,437.1562803
18,Abisko,437.1579648
12,Abisko,437.1603219
35,Abisko,437.1662216
9,Abisko,437.1675319
13,Abisko,437.1774686
14,Abisko,437.1814699
13,Abisko,437.196897
32,Abisko,437.2026184
6,Abisko,437.203299
15,Abisko,437.2039328
14,Abisko,437.213883
28,Abisko,437.2178812
6,Abisko,437.23883
6,Abisko,437.2403523
20,Abisko,437.2542587
8,Abisko,437.3117427
9,Abisko,438.0756715
3,Abisko,438.083134
10,Abisko,438.0908111
5,Abisko,438.096708
3,Abisko,438.1017238
12,Abisko,438.1039186
11,Abisko,438.1119795
8,Abisko,438.115206
7,Abisko,438.137862
21,Abisko,438.140323
20,Abisko,438.1484146
25,Abisko,438.1515173
1,Abisko,438.165335
10,Abisko,438.169519
17,Abisko,438.1726908
15,Abisko,438.1848156
23,Abisko,438.1879352
10,Abisko,438.2090248
16,Abisko,438.2212054
18,Abisko,438.2242873
3,Abisko,439.0151627
25,Abisko,439.0304922
23,Abisko,439.0516116
2,Abisko,439.0549459
29,Abisko,439.0668932
5,Abisko,439.0702267
8,Abisko,439.072586
1,Abisko,439.0760716
3,Abisko,439.085563
14,Abisko,439.0878496
22,Abisko,439.1032239
2,Abisko,439.106542
23,Abisko,439.1090748
4,Abisko,439.1203773
18,Abisko,439.1243492
6,Abisko,439.1306957
22,Abisko,439.1355778
12,Abisko,439.1396251
28,Abisko,439.1454942
12,Abisko,439.1467365
13,Abisko,439.1567437
28,Abisko,439.1607774
4,Abisko,439.163887
27,Abisko,439.1720256
17,Abisko,439.1736129
3,Abisko,439.175291
11,Abisko,439.1760887
13,Abisko,439.1819219
9,Abisko,439.1832116
6,Abisko,439.191227
16,Abisko,439.1931703
27,Abisko,439.197148
9,Abisko,439.2083799
28,Abisko,439.2182625
17,Abisko,439.2195821
11,Abisko,439.229553
16,Abisko,439.2335102
9,Abisko,439.2699544
2,Abisko,439.29229
12,Abisko,440.0549226
2,Abisko,440.0582559
12,Abisko,440.0701672
2,Abisko,440.073528
15,Abisko,440.0830713
10,Abisko,440.0912253
7,Abisko,440.0960913
11,Abisko,440.106437
19,Abisko,440.1169283
16,Abisko,440.119686
20,Abisko,440.1276815
24,Abisko,440.130809
14,Abisko,440.1407339
4,Abisko,440.153559
19,Abisko,440.1560033
12,Abisko,440.1600767
14,Abisko,440.1640965
28,Abisko,440.1672158
13,Abisko,440.178347
15,Abisko,440.1923767
11,Abisko,440.2004541
21,Abisko,440.203549
4,Abisko,440.211601
13,Abisko,440.214827
7,Abisko,440.22464
6,Abisko,440.2368257
8,Abisko,440.24007
7,Abisko,440.251266
3,Abisko,441.0096478
3,Abisko,441.020137
12,Abisko,441.0308514
23,Abisko,441.0461322
2,Abisko,441.0507083
8,Abisko,441.0591082
3,Abisko,441.061668
31,Abisko,441.0672315
4,Abisko,441.0718839
2,Abisko,441.0803069
23,Abisko,441.0824981
12,Abisko,441.0883764
3,Abisko,441.0897957
2,Abisko,441.0916527
4,Abisko,441.092178
7,Abisko,441.1012482
29,Abisko,441.1036107
4,Abisko,441.1151869
11,Abisko,441.1165726
20,Abisko,441.1189209
20,Abisko,441.1247566
29,Abisko,441.1400412
2,Abisko,441.1439527
26,Abisko,441.1512647
18,Abisko,441.1553161
21,Abisko,441.1611717
17,Abisko,441.1625048
5,Abisko,441.1665135
5,Abisko,441.1706499
22,Abisko,441.1764307
3,Abisko,441.1796785
27,Abisko,441.1876736
9,Abisko,441.1892384
17,Abisko,441.1916694
32,Abisko,441.1975294
12,Abisko,441.1988639
4,Abisko,441.2028578
6,Abisko,441.208835
29,Abisko,441.2127899
14,Abisko,441.2280801
14,Abisko,441.2352422
16,Abisko,441.2492084
2,Abisko,441.2525344
7,Abisko,441.2716189
2,Abisko,441.300726
2,Abisko,441.373559
10,Abisko,442.0705301
5,Abisko,442.0857709
14,Abisko,442.098777
11,Abisko,442.110112
5,Abisko,442.128076
22,Abisko,442.135272
5,Abisko,442.137077
23,Abisko,442.1464347
6,Abisko,442.1576675
13,Abisko,442.1617773
13,Abisko,442.1797057
28,Abisko,442.1828495
15,Abisko,442.1940055
12,Abisko,442.202113
1,Abisko,442.206202
14,Abisko,442.208001
9,Abisko,442.2161015
20,Abisko,442.2192094
12,Abisko,442.2303943
3,Abisko,442.2385634
8,Abisko,442.266799
17,Abisko,443.0254115
11,Abisko,443.0465179
24,Abisko,443.0617749
5,Abisko,443.0651268
24,Abisko,443.0828764
11,Abisko,443.0957295
25,Abisko,443.0981447
11,Abisko,443.1040015
5,Abisko,443.105374
12,Abisko,443.113453
29,Abisko,443.1192845
4,Abisko,443.1224887
28,Abisko,443.1304431
7,Abisko,443.132179
21,Abisko,443.1345768
27,Abisko,443.1404103
4,Abisko,443.150039
14,Abisko,443.1557113
28,Abisko,443.1669308
22,Abisko,443.1709648
12,Abisko,443.1768763
14,Abisko,443.1781599
6,Abisko,443.1821343
12,Abisko,443.186324
30,Abisko,443.192062
5,Abisko,443.196142
18,Abisko,443.2033502
6,Abisko,443.2049108
13,Abisko,443.2073078
13,Abisko,443.2145171
25,Abisko,443.2284301
14,Abisko,443.2437037
9,Abisko,443.2509022
15,Abisko,443.2648528
12,Abisko,443.2800751
6,Abisko,443.2872725
2,Abisko,444.063625
13,Abisko,444.0650877
4,Abisko,444.073133
7,Abisko,444.0861516
16,Abisko,444.0933668
11,Abisko,444.1014499
7,Abisko,444.1073221
21,Abisko,444.1144686
3,Abisko,444.1178426
18,Abisko,444.1226036
18,Abisko,444.1257141
16,Abisko,444.129805
9,Abisko,444.1410897
3,Abisko,444.143687
9,Abisko,444.1508107
12,Abisko,444.1590061
22,Abisko,444.1621052
5,Abisko,444.1719158
9,Abisko,444.1732368
12,Abisko,444.177338
5,Abisko,444.1814523
37,Abisko,444.187006
15,Abisko,444.1953944
17,Abisko,444.1985172
11,Abisko,444.2095663
7,Abisko,444.2178136
16,Abisko,444.2317697
16,Abisko,444.2348485
9,Abisko,444.246069
4,Abisko,444.2469757
2,Abisko,444.2542041
1,Abisko,444.8507445
1,Abisko,444.8633187
11,Abisko,445.0046508
1,Abisko,445.0386169
22,Abisko,445.0410153
11,Abisko,445.0564679
2,Abisko,445.0577243
18,Abisko,445.0621539
4,Abisko,445.072881
17,Abisko,445.0774453
15,Abisko,445.0926648
21,Abisko,445.098571
13,Abisko,445.109808
24,Abisko,445.1138272
5,Abisko,445.11713
21,Abisko,445.1196715
17,Abisko,445.1249788
25,Abisko,445.1349289
6,Abisko,445.1381193
3,Abisko,445.1446263
13,Abisko,445.1460507
9,Abisko,445.1478083
18,Abisko,445.1501822
6,Abisko,445.153526
21,Abisko,445.1560352
12,Abisko,445.1574124
15,Abisko,445.161339
12,Abisko,445.1655145
30,Abisko,445.1713333
2,Abisko,445.175412
24,Abisko,445.1825622
21,Abisko,445.1866059
22,Abisko,445.1938097
6,Abisko,445.197826
1,Abisko,445.2020221
17,Abisko,445.207738
4,Abisko,445.2108892
11,Abisko,445.21904
2,Abisko,445.2206
16,Abisko,445.2229904
11,Abisko,445.2301802
27,Abisko,445.2440874
13,Abisko,445.259331
9,Abisko,445.2665275
11,Abisko,445.2804263
10,Abisko,445.2957292
3,Abisko,445.316925
12,Abisko,446.0442458
1,Abisko,446.062326
18,Abisko,446.0726371
14,Abisko,446.0807325
14,Abisko,446.0937527
1,Abisko,446.0971605
10,Abisko,446.1091378
10,Abisko,446.1171417
15,Abisko,446.120347
14,Abisko,446.1301925
12,Abisko,446.1382489
7,Abisko,446.1535118
16,Abisko,446.1566263
10,Abisko,446.1745882
19,Abisko,446.1777424
10,Abisko,446.188794
11,Abisko,446.1899061
15,Abisko,446.1929774
3,Abisko,446.1971652
14,Abisko,446.2110407
17,Abisko,446.2141657
13,Abisko,446.2251488
4,Abisko,446.233505
15,Abisko,446.2393088
12,Abisko,446.247321
3,Abisko,447.0123005
18,Abisko,447.0203042
7,Abisko,447.0414646
6,Abisko,447.0543829
29,Abisko,447.0566792
4,Abisko,447.0638144
1,Abisko,447.0701628
15,Abisko,447.0719366
16,Abisko,447.0777704
20,Abisko,447.0930613
14,Abisko,447.10436
3,Abisko,447.106063
13,Abisko,447.1083052
31,Abisko,447.1141772
4,Abisko,447.1175007
10,Abisko,447.125528
24,Abisko,447.1294831
1,Abisko,447.1341259
10,Abisko,447.1353671
22,Abisko,447.1405911
26,Abisko,447.1505946
16,Abisko,447.1618257
17,Abisko,447.1658724
6,Abisko,447.1691707
21,Abisko,447.171674
17,Abisko,447.1730673
16,Abisko,447.1771036
9,Abisko,447.178779
14,Abisko,447.18096
33,Abisko,447.1869637
17,Abisko,447.1982596
26,Abisko,447.2022392
13,Abisko,447.2094155
10,Abisko,447.21763
36,Abisko,447.2233542
16,Abisko,447.2346234
22,Abisko,447.2386118
22,Abisko,447.2597292
13,Abisko,447.2750293
8,Abisko,447.2961228
10,Abisko,447.3113743
3,Abisko,447.3324967
5,Abisko,448.046718
12,Abisko,448.051941
7,Abisko,448.0600239
2,Abisko,448.0779985
8,Abisko,448.0882506
18,Abisko,448.096389
4,Abisko,448.114385
9,Abisko,448.1175137
16,Abisko,448.1246164
20,Abisko,448.1327605
20,Abisko,448.1358815
10,Abisko,448.1373645
8,Abisko,448.1386189
11,Abisko,448.1539027
18,Abisko,448.1570158
14,Abisko,448.1610357
16,Abisko,448.167996
21,Abisko,448.1722782
22,Abisko,448.1934184
1,Abisko,448.1976475
8,Abisko,448.2086995
9,Abisko,448.212805
15,Abisko,448.2185608
4,Abisko,448.2200015
12,Abisko,448.2298166
9,Abisko,448.241926
5,Abisko,448.254993
4,Abisko,448.278275
1,Abisko,448.5797103
1,Abisko,448.8583204
1,Abisko,448.9997172
2,Abisko,449.0012013
6,Abisko,449.0124913
14,Abisko,449.0359423
24,Abisko,449.0512364
11,Abisko,449.0569601
3,Abisko,449.0581818
20,Abisko,449.0723094
3,Abisko,449.080027
14,Abisko,449.083423
15,Abisko,449.0875696
9,Abisko,449.09093
20,Abisko,449.0934331
10,Abisko,449.0967543
3,Abisko,449.1065083
22,Abisko,449.1087195
19,Abisko,449.11179
21,Abisko,449.1199338
17,Abisko,449.1215772
12,Abisko,449.1240002
26,Abisko,449.1298628
5,Abisko,449.139711
18,Abisko,449.141093
28,Abisko,449.1451345
14,Abisko,449.150966
9,Abisko,449.1523603
26,Abisko,449.1563155
11,Abisko,449.1604349
35,Abisko,449.1662289
3,Abisko,449.1675781
2,Abisko,449.1708693
14,Abisko,449.1774627
26,Abisko,449.181495
2,Abisko,449.1887569
5,Abisko,449.19283
4,Abisko,449.194558
12,Abisko,449.196788
37,Abisko,449.2026143
14,Abisko,449.2039712
10,Abisko,449.2137786
30,Abisko,449.2178835
8,Abisko,449.2332642
24,Abisko,449.2390063
8,Abisko,449.240369
19,Abisko,449.254296
12,Abisko,449.2754301
7,Abisko,449.2907038
7,Abisko,449.3117479
5,Abisko,450.054541
13,Abisko,450.0675376
4,Abisko,450.0908541
5,Abisko,450.093612
22,Abisko,450.1039562
11,Abisko,450.1120449
1,Abisko,450.112785
10,Abisko,450.1150745
9,Abisko,450.1331713
5,Abisko,450.136231
17,Abisko,450.1403244
16,Abisko,450.1484248
23,Abisko,450.151558
8,Abisko,450.1542666
16,Abisko,450.1726881
12,Abisko,450.1766818
15,Abisko,450.1879638
11,Abisko,450.199179
14,Abisko,450.2090819
11,Abisko,450.2131173
13,Abisko,450.2243236
3,Abisko,450.2342703
10,Abisko,450.2575855
11,Abisko,451.0152375
21,Abisko,451.0304992
7,Abisko,451.040431
22,Abisko,451.0515827
4,Abisko,451.064468
25,Abisko,451.0668445
6,Abisko,451.0701723
5,Abisko,451.0725521
2,Abisko,451.0738508
5,Abisko,451.0760501
7,Abisko,451.08327
10,Abisko,451.0856633
19,Abisko,451.0879567
24,Abisko,451.0990827
12,Abisko,451.1033049
6,Abisko,451.106626
24,Abisko,451.1090974
5,Abisko,451.112209
1,Abisko,451.11634
6,Abisko,451.1202575
6,Abisko,451.122161
21,Abisko,451.1243792
22,Abisko,451.1355658
6,Abisko,451.1373143
18,Abisko,451.1396706
3,Abisko,451.14431
29,Abisko,451.1455005
5,Abisko,451.1469125
1,Abisko,451.155202
16,Abisko,451.156771
23,Abisko,451.1607773
11,Abisko,451.1679903
18,Abisko,451.1720088
2,Abisko,451.173865
13,Abisko,451.1761356
35,Abisko,451.1818842
4,Abisko,451.183274
2,Abisko,451.186601
18,Abisko,451.1930479
20,Abisko,451.1971386
10,Abisko,451.208223
2,Abisko,451.210151
14,Abisko,451.2124291
30,Abisko,451.2182578
17,Abisko,451.2196207
14,Abisko,451.229555
22,Abisko,451.2335344
3,Abisko,451.254774
3,Abisko,451.2560511
11,Abisko,451.269956
4,Abisko,451.291217
3,Abisko,451.989272
11,Abisko,452.0832817
4,Abisko,452.1124808
2,Abisko,452.12626
16,Abisko,452.1308328
11,Abisko,452.147615
13,Abisko,452.151945
8,Abisko,452.1559707
16,Abisko,452.1640648
27,Abisko,452.1672159
7,Abisko,452.1783666
3,Abisko,452.180065
8,Abisko,452.1851843
15,Abisko,452.1882957
11,Abisko,452.1923638
18,Abisko,452.2004839
13,Abisko,452.2036307
3,Abisko,452.213039
14,Abisko,452.2148406
7,Abisko,452.22294
11,Abisko,452.2246807
1,Abisko,452.9445522
15,Abisko,453.0097376
3,Abisko,453.019571
4,Abisko,453.0201295
2,Abisko,453.0229292
12,Abisko,453.03084
1,Abisko,453.0348617
1,Abisko,453.039555
10,Abisko,453.0462166
4,Abisko,453.0553055
5,Abisko,453.0649277
25,Abisko,453.0672589
7,Abisko,453.080181
27,Abisko,453.0825181
8,Abisko,453.085891
16,Abisko,453.0883487
8,Abisko,453.089386
4,Abisko,453.09164
10,Abisko,453.1012763
27,Abisko,453.1036155
18,Abisko,453.1148326
23,Abisko,453.1188851
21,Abisko,453.1247474
8,Abisko,453.1341099
9,Abisko,453.1360324
19,Abisko,453.1400012
7,Abisko,453.1440832
1,Abisko,453.147951
1,Abisko,453.150532
30,Abisko,453.1512812
15,Abisko,453.1528684
13,Abisko,453.1552942
1,Abisko,453.159962
35,Abisko,453.1611301
8,Abisko,453.1625285
1,Abisko,453.1658697
2,Abisko,453.170621
11,Abisko,453.1723956
26,Abisko,453.1764246
19,Abisko,453.1876408
22,Abisko,453.1917027
37,Abisko,453.1975291
17,Abisko,453.1989128
4,Abisko,453.207036
9,Abisko,453.208969
21,Abisko,453.2128119
14,Abisko,453.2280764
27,Abisko,453.233882
16,Abisko,453.2352752
20,Abisko,453.2491714
4,Abisko,453.264481
1,Abisko,453.2716401
18,Abisko,453.2855563
4,Abisko,453.3007635
4,Abisko,454.0049463
4,Abisko,454.0779384
1,Abisko,454.0950365
10,Abisko,454.0963245
22,Abisko,454.0988564
4,Abisko,454.100619
10,Abisko,454.1069756
6,Abisko,454.1101607
15,Abisko,454.1141779
3,Abisko,454.1200657
4,Abisko,454.124723
8,Abisko,454.1280972
22,Abisko,454.1465243
4,Abisko,454.161932
7,Abisko,454.1645303
1,Abisko,454.166297
10,Abisko,454.1716962
28,Abisko,454.182922
10,Abisko,454.1927252
13,Abisko,454.1940906
9,Abisko,454.2008534
5,Abisko,454.2023144
13,Abisko,454.2038237
15,Abisko,454.2161277
18,Abisko,454.2192458
13,Abisko,454.2304631
14,Abisko,454.2524953
11,Abisko,454.2668709
1,Abisko,454.9441307
19,Abisko,455.02541
2,Abisko,455.0353765
14,Abisko,455.0464994
12,Abisko,455.0618743
