"Site1"	"Site2"	"BetaNTI"	"RCBC"	"Assembly_Process.BetaNTI"	"Assembly_Process.RCBC"	"Assembly_Process"	"SampleID.Site1"	"Month.Site1"	"Habitat.Site1"	"Core.Site1"	"Depth.Site1"	"Year.Site1"	"Sampletype.Site1"	"hash.Site1"	"Month__.Site1"	"Year__.Site1"	"Date__.Site1"	"FieldSampling__.Site1"	"Habitat__.Site1"	"Site__.Site1"	"Core__.Site1"	"GPS__.Site1"	"image_url__.Site1"	"DepthCode__.Site1"	"DepthMin__.Site1"	"DepthMax__.Site1"	"DepthAvg__.Site1"	"metaG_ACE__.Site1"	"metaG_JGI_NovaSeq__.Site1"	"FTIR__.Site1"	"FTICRMS__.Site1"	"EEMS__.Site1"	"ALD.cm__.Site1"	"WTD.cm_neg.is.below.sfc__.Site1"	"T, air (C).Site1"	"T, soil (C).Site1"	"Weather Conditions on Day of Coring.Site1"	"Conductivity (uS).Site1"	"Redox Potential (ORP) (uncalibrated; relative values only).Site1"	"pH (porewater).Site1"	"CH4.mM__.Site1"	"CO2.mM__.Site1"	"CH4.percent.Site1"	"CO2.percent.Site1"	"d13C_CH4__.Site1"	"d13C_CO2__.Site1"	"dD_CH4__.Site1"	"dD_H2O.Site1"	"d18O_H2O.Site1"	"DOC.mM__.Site1"	"TN.mM__.Site1"	"Acetate.uM__.Site1"	"Sulfate.uM__.Site1"	"Phosphate.uM__.Site1"	"Nitrate.uM__.Site1"	"Ammonia.uM__.Site1"	"C.percent__.Site1"	"N.percent__.Site1"	"d13C_peat__.Site1"	"d15N_peat__.Site1"	"pool.DOM.Site1"	"pool.dD_CH4.Site1"	"UpdateDate__.DepthInfo.Site1"	"UpdateDate__.Biogeochemistry.Site1"	"Notes__.DepthInfo.Site1"	"Notes__.Biogeochemistry.Site1"	"sample.Site1"	"temporal_sample_id.Site1"	"DepthCodeMod.Site1"	"WTD.Site1"	"ALD.Site1"	"SampleID.Site2"	"Month.Site2"	"Habitat.Site2"	"Core.Site2"	"Depth.Site2"	"Year.Site2"	"Sampletype.Site2"	"hash.Site2"	"Month__.Site2"	"Year__.Site2"	"Date__.Site2"	"FieldSampling__.Site2"	"Habitat__.Site2"	"Site__.Site2"	"Core__.Site2"	"GPS__.Site2"	"image_url__.Site2"	"DepthCode__.Site2"	"DepthMin__.Site2"	"DepthMax__.Site2"	"DepthAvg__.Site2"	"metaG_ACE__.Site2"	"metaG_JGI_NovaSeq__.Site2"	"FTIR__.Site2"	"FTICRMS__.Site2"	"EEMS__.Site2"	"ALD.cm__.Site2"	"WTD.cm_neg.is.below.sfc__.Site2"	"T, air (C).Site2"	"T, soil (C).Site2"	"Weather Conditions on Day of Coring.Site2"	"Conductivity (uS).Site2"	"Redox Potential (ORP) (uncalibrated; relative values only).Site2"	"pH (porewater).Site2"	"CH4.mM__.Site2"	"CO2.mM__.Site2"	"CH4.percent.Site2"	"CO2.percent.Site2"	"d13C_CH4__.Site2"	"d13C_CO2__.Site2"	"dD_CH4__.Site2"	"dD_H2O.Site2"	"d18O_H2O.Site2"	"DOC.mM__.Site2"	"TN.mM__.Site2"	"Acetate.uM__.Site2"	"Sulfate.uM__.Site2"	"Phosphate.uM__.Site2"	"Nitrate.uM__.Site2"	"Ammonia.uM__.Site2"	"C.percent__.Site2"	"N.percent__.Site2"	"d13C_peat__.Site2"	"d15N_peat__.Site2"	"pool.DOM.Site2"	"pool.dD_CH4.Site2"	"UpdateDate__.DepthInfo.Site2"	"UpdateDate__.Biogeochemistry.Site2"	"Notes__.DepthInfo.Site2"	"Notes__.Biogeochemistry.Site2"	"sample.Site2"	"temporal_sample_id.Site2"	"DepthCodeMod.Site2"	"WTD.Site2"	"ALD.Site2"	"StochasticDeterministic"
"20120800_E3M"	"20120800_P2S"	10.9618570762504	NA	"Heterogenous selection"	NA	"Heterogenous selection"	"Aug_E_3_M_12_so_R1"	"August"	"Fen"	3	"M"	2012	"peat"	"297e48d7-d310-4451-b5f0-5da9c3b09b94"	8	2012	2012-08-23	"2012-08"	"Fen"	"Eriophorum Autochamber Site"	"3"	"N 68 21.2039, E 19 02.8058"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Eriophorum_Core3_Aug2012.jpg']"	"M"	5	8	6.5	"20120800_E3M"	NA	"X"	"X"	"X"	"Below Detection (>235)"	"1"	12.6	10.9	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	38.9	13	5.9	0.124015723	1.610443588	NA	NA	-52.58083333	-19.2075	-332.279	-79.87193495	-10.22256084	0.606143539	0.017379337	4.3133	0.5	0	0.85	3.640651058	42.372	2.092	-26.9343791	4.0355763	FALSE	FALSE	20200703	20200924	NA	"notes_Suzanne: (note 1) Sent to PNNL; leftover peat marked by placing in vial with purple cap. This vial should be re-run for FT-IR and possibly C/N. (note 2) Acidified for DOC."	"201208_E3_05-08"	NA	"M"	1	101	"Aug_P_2_S_12_so_R1"	"August"	"Palsa"	2	"S"	2012	"peat"	"eed580e8-1973-439f-bccd-3b78e3375638"	8	2012	2012-08-23	"2012-08"	"Palsa"	"Palsa Autochamber Site"	"2"	"N 68 21.2095, E 19 02.8418"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Palsa_Core2_Aug2012.jpg']"	"S"	1	4	2.5	"20120800_P2S"	NA	NA	NA	NA	"45"	NA	11.8	8.7	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	0	0.055387527	NA	-11.6117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.937	0.65	-26.3530444	-1.0785814	NA	NA	20200703	20200924	NA	NA	"201208_P2_01-04"	NA	"S"	NA	45	"Deterministic"
"20120800_E3M"	"20120800_P2M"	8.26915294192031	NA	"Heterogenous selection"	NA	"Heterogenous selection"	"Aug_E_3_M_12_so_R1"	"August"	"Fen"	3	"M"	2012	"peat"	"297e48d7-d310-4451-b5f0-5da9c3b09b94"	8	2012	2012-08-23	"2012-08"	"Fen"	"Eriophorum Autochamber Site"	"3"	"N 68 21.2039, E 19 02.8058"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Eriophorum_Core3_Aug2012.jpg']"	"M"	5	8	6.5	"20120800_E3M"	NA	"X"	"X"	"X"	"Below Detection (>235)"	"1"	12.6	10.9	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	38.9	13	5.9	0.124015723	1.610443588	NA	NA	-52.58083333	-19.2075	-332.279	-79.87193495	-10.22256084	0.606143539	0.017379337	4.3133	0.5	0	0.85	3.640651058	42.372	2.092	-26.9343791	4.0355763	FALSE	FALSE	20200703	20200924	NA	"notes_Suzanne: (note 1) Sent to PNNL; leftover peat marked by placing in vial with purple cap. This vial should be re-run for FT-IR and possibly C/N. (note 2) Acidified for DOC."	"201208_E3_05-08"	NA	"M"	1	101	"Aug_P_2_M_12_so_R1"	"August"	"Palsa"	2	"M"	2012	"peat"	"1ef9839d-7ac1-4185-af5c-64b605ed9f78"	8	2012	2012-08-23	"2012-08"	"Palsa"	"Palsa Autochamber Site"	"2"	"N 68 21.2095, E 19 02.8418"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Palsa_Core2_Aug2012.jpg']"	"M"	21	24	22.5	"20120800_P2M"	NA	NA	NA	NA	"45"	NA	11.8	5	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	0	0.26265804	NA	-19.9577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.133	1.276	-25.1710397	3.6464271	NA	NA	20200703	20200924	NA	NA	"201208_P2_21-24"	NA	"X1"	NA	45	"Deterministic"
"20120800_E3M"	"20120800_P2D"	6.73535671200873	NA	"Heterogenous selection"	NA	"Heterogenous selection"	"Aug_E_3_M_12_so_R1"	"August"	"Fen"	3	"M"	2012	"peat"	"297e48d7-d310-4451-b5f0-5da9c3b09b94"	8	2012	2012-08-23	"2012-08"	"Fen"	"Eriophorum Autochamber Site"	"3"	"N 68 21.2039, E 19 02.8058"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Eriophorum_Core3_Aug2012.jpg']"	"M"	5	8	6.5	"20120800_E3M"	NA	"X"	"X"	"X"	"Below Detection (>235)"	"1"	12.6	10.9	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	38.9	13	5.9	0.124015723	1.610443588	NA	NA	-52.58083333	-19.2075	-332.279	-79.87193495	-10.22256084	0.606143539	0.017379337	4.3133	0.5	0	0.85	3.640651058	42.372	2.092	-26.9343791	4.0355763	FALSE	FALSE	20200703	20200924	NA	"notes_Suzanne: (note 1) Sent to PNNL; leftover peat marked by placing in vial with purple cap. This vial should be re-run for FT-IR and possibly C/N. (note 2) Acidified for DOC."	"201208_E3_05-08"	NA	"M"	1	101	"Aug_P_2_D_12_so_R1"	"August"	"Palsa"	2	"D"	2012	"peat"	"391caa24-8f6b-4e94-966b-52aad5e93906"	8	2012	2012-08-23	"2012-08"	"Palsa"	"Palsa Autochamber Site"	"2"	"N 68 21.2095, E 19 02.8418"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Palsa_Core2_Aug2012.jpg']"	"D"	41	44	42.5	"20120800_P2D"	NA	NA	NA	NA	"45"	NA	11.8	1.2	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	0	0.801388287	NA	-21.9587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.501	1.756	-25.4696851	1.70756	NA	NA	20200703	20200924	NA	NA	"201208_P2_41-44"	NA	"X3"	NA	45	"Deterministic"
"20120800_E3M"	"20120800_P3M"	10.371576880077	NA	"Heterogenous selection"	NA	"Heterogenous selection"	"Aug_E_3_M_12_so_R1"	"August"	"Fen"	3	"M"	2012	"peat"	"297e48d7-d310-4451-b5f0-5da9c3b09b94"	8	2012	2012-08-23	"2012-08"	"Fen"	"Eriophorum Autochamber Site"	"3"	"N 68 21.2039, E 19 02.8058"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Eriophorum_Core3_Aug2012.jpg']"	"M"	5	8	6.5	"20120800_E3M"	NA	"X"	"X"	"X"	"Below Detection (>235)"	"1"	12.6	10.9	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	38.9	13	5.9	0.124015723	1.610443588	NA	NA	-52.58083333	-19.2075	-332.279	-79.87193495	-10.22256084	0.606143539	0.017379337	4.3133	0.5	0	0.85	3.640651058	42.372	2.092	-26.9343791	4.0355763	FALSE	FALSE	20200703	20200924	NA	"notes_Suzanne: (note 1) Sent to PNNL; leftover peat marked by placing in vial with purple cap. This vial should be re-run for FT-IR and possibly C/N. (note 2) Acidified for DOC."	"201208_E3_05-08"	NA	"M"	1	101	"Aug_P_3_M_12_so_R1"	"August"	"Palsa"	3	"M"	2012	"peat"	"cb65d5d5-0411-46a0-b1a2-7cef88d3aba5"	8	2012	2012-08-23	"2012-08"	"Palsa"	"Palsa Autochamber Site"	"3"	"N 68 21.2088, E 19 02.8338"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Palsa_Core3_Aug2012.jpg']"	"M"	21	24	22.5	"20120800_P3M"	NA	NA	NA	NA	"45"	NA	11.8	4.1	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	0	0.124910413	NA	-17.2837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.07	1.08	-26.1620859	1.9964738	NA	NA	20200703	20200924	NA	NA	"201208_P3_21-24"	NA	"X1"	NA	45	"Deterministic"
"20120800_E3M"	"20120800_S1S"	12.7351239167618	NA	"Heterogenous selection"	NA	"Heterogenous selection"	"Aug_E_3_M_12_so_R1"	"August"	"Fen"	3	"M"	2012	"peat"	"297e48d7-d310-4451-b5f0-5da9c3b09b94"	8	2012	2012-08-23	"2012-08"	"Fen"	"Eriophorum Autochamber Site"	"3"	"N 68 21.2039, E 19 02.8058"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Eriophorum_Core3_Aug2012.jpg']"	"M"	5	8	6.5	"20120800_E3M"	NA	"X"	"X"	"X"	"Below Detection (>235)"	"1"	12.6	10.9	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	38.9	13	5.9	0.124015723	1.610443588	NA	NA	-52.58083333	-19.2075	-332.279	-79.87193495	-10.22256084	0.606143539	0.017379337	4.3133	0.5	0	0.85	3.640651058	42.372	2.092	-26.9343791	4.0355763	FALSE	FALSE	20200703	20200924	NA	"notes_Suzanne: (note 1) Sent to PNNL; leftover peat marked by placing in vial with purple cap. This vial should be re-run for FT-IR and possibly C/N. (note 2) Acidified for DOC."	"201208_E3_05-08"	NA	"M"	1	101	"Aug_S_1_S_12_so_R1"	"August"	"Bog"	1	"S"	2012	"peat"	"67ff6385-e633-4b7c-a82d-cdca1ce58492"	8	2012	2012-08-23	"2012-08"	"Bog"	"Sphagnum Autochamber Site"	"1"	"N 68 21.1964, E 19 02.8512"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Sphagnum_Core1_Aug2012.jpg']"	"S"	1	4	2.5	"20120800_S1S"	NA	"X"	NA	NA	"117"	"-11"	13.1	10.9	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.95	0.539	-25.3469932	-1.1511143	NA	NA	20200703	20200924	NA	"notes_Suzanne: Sent to PNNL; leftover peat marked by placing in vial with purple cap. This vial still needs FT-IR and should possibly be re-run for C/N."	"201208_S1_01-04"	NA	"S"	-11	117	"Deterministic"
"20120800_E3M"	"20120800_S1M"	8.83469623531852	NA	"Heterogenous selection"	NA	"Heterogenous selection"	"Aug_E_3_M_12_so_R1"	"August"	"Fen"	3	"M"	2012	"peat"	"297e48d7-d310-4451-b5f0-5da9c3b09b94"	8	2012	2012-08-23	"2012-08"	"Fen"	"Eriophorum Autochamber Site"	"3"	"N 68 21.2039, E 19 02.8058"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Eriophorum_Core3_Aug2012.jpg']"	"M"	5	8	6.5	"20120800_E3M"	NA	"X"	"X"	"X"	"Below Detection (>235)"	"1"	12.6	10.9	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	38.9	13	5.9	0.124015723	1.610443588	NA	NA	-52.58083333	-19.2075	-332.279	-79.87193495	-10.22256084	0.606143539	0.017379337	4.3133	0.5	0	0.85	3.640651058	42.372	2.092	-26.9343791	4.0355763	FALSE	FALSE	20200703	20200924	NA	"notes_Suzanne: (note 1) Sent to PNNL; leftover peat marked by placing in vial with purple cap. This vial should be re-run for FT-IR and possibly C/N. (note 2) Acidified for DOC."	"201208_E3_05-08"	NA	"M"	1	101	"Aug_S_1_M_12_so_R1"	"August"	"Bog"	1	"M"	2012	"peat"	"15352328-d83f-45f1-9dc1-2326fa337a89"	8	2012	2012-08-23	"2012-08"	"Bog"	"Sphagnum Autochamber Site"	"1"	"N 68 21.1964, E 19 02.8512"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Sphagnum_Core1_Aug2012.jpg']"	"M"	11	14	12.5	"20120800_S1M"	NA	"X"	"X"	"X"	"117"	"-11"	13.1	9.1	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	55.7	329	4.2	0.037442	1.135941523	NA	NA	-62.26458333	-18.098	-315.619	-86.30609494	-12.0915695	5.084876058	0.074261243	4.0208	0.25	1.2882	0.35	5.532131114	47.652	1.168	-24.5261939	0.498839	FALSE	FALSE	20200703	20200924	NA	"notes_Suzanne: (note 1) Acidified for DOC.  (note 2) Sent to PNNL; leftover peat marked by placing in vial with purple cap. This vial should be re-run for FT-IR and possibly C/N."	"201208_S1_11-14"	NA	"D"	-11	117	"Deterministic"
"20120800_E3M"	"20120800_S1D"	6.31586392356231	NA	"Heterogenous selection"	NA	"Heterogenous selection"	"Aug_E_3_M_12_so_R1"	"August"	"Fen"	3	"M"	2012	"peat"	"297e48d7-d310-4451-b5f0-5da9c3b09b94"	8	2012	2012-08-23	"2012-08"	"Fen"	"Eriophorum Autochamber Site"	"3"	"N 68 21.2039, E 19 02.8058"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Eriophorum_Core3_Aug2012.jpg']"	"M"	5	8	6.5	"20120800_E3M"	NA	"X"	"X"	"X"	"Below Detection (>235)"	"1"	12.6	10.9	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	38.9	13	5.9	0.124015723	1.610443588	NA	NA	-52.58083333	-19.2075	-332.279	-79.87193495	-10.22256084	0.606143539	0.017379337	4.3133	0.5	0	0.85	3.640651058	42.372	2.092	-26.9343791	4.0355763	FALSE	FALSE	20200703	20200924	NA	"notes_Suzanne: (note 1) Sent to PNNL; leftover peat marked by placing in vial with purple cap. This vial should be re-run for FT-IR and possibly C/N. (note 2) Acidified for DOC."	"201208_E3_05-08"	NA	"M"	1	101	"Aug_S_1_D_12_so_R1"	"August"	"Bog"	1	"D"	2012	"peat"	"699c42e1-5e3a-4f0f-8749-bc4f4ae4dfe8"	8	2012	2012-08-23	"2012-08"	"Bog"	"Sphagnum Autochamber Site"	"1"	"N 68 21.1964, E 19 02.8512"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Sphagnum_Core1_Aug2012.jpg']"	"D"	16	19	17.5	"20120800_S1D"	NA	"X"	NA	NA	"117"	"-11"	13.1	9.2	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	180.8	353	3.8	0.13715186	2.520231988	NA	NA	-62.45558333	-15.80075	-322.005	-88.27085193	-12.24788904	5.304777709	0.078467078	5.7138	77.8	6.0374	1.9	3.000438589	42.017	0.789	-23.0605488	-0.3647178	FALSE	FALSE	20200703	20200924	NA	"notes_Suzanne: (note 1) Acidified for DOC.  (note 2) More peat was ground and sent to PNNL; leftover peat was marked by placing it in an EXTRA vial with a purple cap. This vial should be re-run for FT-IR and possibly C/N, since it differs from the original vial."	"201208_S1_16-19"	NA	"X0"	-11	117	"Deterministic"
"20120800_E3M"	"20120800_S2M"	4.6076355439945	NA	"Heterogenous selection"	NA	"Heterogenous selection"	"Aug_E_3_M_12_so_R1"	"August"	"Fen"	3	"M"	2012	"peat"	"297e48d7-d310-4451-b5f0-5da9c3b09b94"	8	2012	2012-08-23	"2012-08"	"Fen"	"Eriophorum Autochamber Site"	"3"	"N 68 21.2039, E 19 02.8058"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Eriophorum_Core3_Aug2012.jpg']"	"M"	5	8	6.5	"20120800_E3M"	NA	"X"	"X"	"X"	"Below Detection (>235)"	"1"	12.6	10.9	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	38.9	13	5.9	0.124015723	1.610443588	NA	NA	-52.58083333	-19.2075	-332.279	-79.87193495	-10.22256084	0.606143539	0.017379337	4.3133	0.5	0	0.85	3.640651058	42.372	2.092	-26.9343791	4.0355763	FALSE	FALSE	20200703	20200924	NA	"notes_Suzanne: (note 1) Sent to PNNL; leftover peat marked by placing in vial with purple cap. This vial should be re-run for FT-IR and possibly C/N. (note 2) Acidified for DOC."	"201208_E3_05-08"	NA	"M"	1	101	"Aug_S_2_M_12_so_R1"	"August"	"Bog"	2	"M"	2012	"peat"	"84814433-2fa0-4108-ac1c-776115b9be5f"	8	2012	2012-08-23	"2012-08"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1983, E 19 02.8499"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Sphagnum_Core2_Aug2012.jpg']"	"M"	10	13	11.5	"20120800_S2M"	NA	"X"	NA	NA	"106"	"-10"	15	9.2	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	4.4	0.110012042	2.905816769	NA	NA	-73.61883333	-13.7415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	43.651	0.666	-23.8528151	-0.2037915	FALSE	FALSE	20200703	20200924	NA	NA	"201208_S2_10-13"	NA	"D"	-10	106	"Deterministic"
"20120800_E3M"	"20120800_S2D"	8.52409912925187	NA	"Heterogenous selection"	NA	"Heterogenous selection"	"Aug_E_3_M_12_so_R1"	"August"	"Fen"	3	"M"	2012	"peat"	"297e48d7-d310-4451-b5f0-5da9c3b09b94"	8	2012	2012-08-23	"2012-08"	"Fen"	"Eriophorum Autochamber Site"	"3"	"N 68 21.2039, E 19 02.8058"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Eriophorum_Core3_Aug2012.jpg']"	"M"	5	8	6.5	"20120800_E3M"	NA	"X"	"X"	"X"	"Below Detection (>235)"	"1"	12.6	10.9	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	38.9	13	5.9	0.124015723	1.610443588	NA	NA	-52.58083333	-19.2075	-332.279	-79.87193495	-10.22256084	0.606143539	0.017379337	4.3133	0.5	0	0.85	3.640651058	42.372	2.092	-26.9343791	4.0355763	FALSE	FALSE	20200703	20200924	NA	"notes_Suzanne: (note 1) Sent to PNNL; leftover peat marked by placing in vial with purple cap. This vial should be re-run for FT-IR and possibly C/N. (note 2) Acidified for DOC."	"201208_E3_05-08"	NA	"M"	1	101	"Aug_S_2_D_12_so_R1"	"August"	"Bog"	2	"D"	2012	"peat"	"0a26e54e-3913-4efc-8cb0-758590f8841f"	8	2012	2012-08-23	"2012-08"	"Bog"	"Sphagnum Autochamber Site"	"2"	"N 68 21.1983, E 19 02.8499"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Sphagnum_Core2_Aug2012.jpg']"	"D"	15	18	16.5	"20120800_S2D"	NA	"X"	NA	NA	"106"	"-10"	15	9	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	4.4	0.13956899	3.430953752	NA	NA	-60.66883333	-16.4145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.239	0.641	-25.0968539	-0.7236398	FALSE	FALSE	20200703	20200924	NA	NA	"201208_S2_15-18"	NA	"X0"	-10	106	"Deterministic"
"20120800_E3M"	"20120800_S3S"	9.55655602736102	NA	"Heterogenous selection"	NA	"Heterogenous selection"	"Aug_E_3_M_12_so_R1"	"August"	"Fen"	3	"M"	2012	"peat"	"297e48d7-d310-4451-b5f0-5da9c3b09b94"	8	2012	2012-08-23	"2012-08"	"Fen"	"Eriophorum Autochamber Site"	"3"	"N 68 21.2039, E 19 02.8058"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Eriophorum_Core3_Aug2012.jpg']"	"M"	5	8	6.5	"20120800_E3M"	NA	"X"	"X"	"X"	"Below Detection (>235)"	"1"	12.6	10.9	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	38.9	13	5.9	0.124015723	1.610443588	NA	NA	-52.58083333	-19.2075	-332.279	-79.87193495	-10.22256084	0.606143539	0.017379337	4.3133	0.5	0	0.85	3.640651058	42.372	2.092	-26.9343791	4.0355763	FALSE	FALSE	20200703	20200924	NA	"notes_Suzanne: (note 1) Sent to PNNL; leftover peat marked by placing in vial with purple cap. This vial should be re-run for FT-IR and possibly C/N. (note 2) Acidified for DOC."	"201208_E3_05-08"	NA	"M"	1	101	"Aug_S_3_S_12_so_R1"	"August"	"Bog"	3	"S"	2012	"peat"	"953ca3e6-faf7-4cda-abc5-fa3991a51333"	8	2012	2012-08-23	"2012-08"	"Bog"	"Sphagnum Autochamber Site"	"3"	"N 68 21.2029, E 19 02.8556"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Sphagnum_Core3_Aug2012.jpg']"	"S"	1	4	2.5	"20120800_S3S"	NA	NA	NA	NA	"Below Detection (>=90)"	"-10"	14.6	13.5	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.2	0.285	-26.2362717	-1.42479625	NA	NA	20200703	20200924	"Notes: Coring site actually had more E. vaginatum and a thin Carex species than Sphagnum. ALD may be =90cm, but it is hard to tell."	NA	"201208_S3_01-04"	NA	"S"	-10	101	"Deterministic"
"20120800_E3M"	"20120800_E1S"	-0.727696091723213	-1	NA	"Homogenizing dispersal"	"Homogenizing dispersal"	"Aug_E_3_M_12_so_R1"	"August"	"Fen"	3	"M"	2012	"peat"	"297e48d7-d310-4451-b5f0-5da9c3b09b94"	8	2012	2012-08-23	"2012-08"	"Fen"	"Eriophorum Autochamber Site"	"3"	"N 68 21.2039, E 19 02.8058"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Eriophorum_Core3_Aug2012.jpg']"	"M"	5	8	6.5	"20120800_E3M"	NA	"X"	"X"	"X"	"Below Detection (>235)"	"1"	12.6	10.9	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	38.9	13	5.9	0.124015723	1.610443588	NA	NA	-52.58083333	-19.2075	-332.279	-79.87193495	-10.22256084	0.606143539	0.017379337	4.3133	0.5	0	0.85	3.640651058	42.372	2.092	-26.9343791	4.0355763	FALSE	FALSE	20200703	20200924	NA	"notes_Suzanne: (note 1) Sent to PNNL; leftover peat marked by placing in vial with purple cap. This vial should be re-run for FT-IR and possibly C/N. (note 2) Acidified for DOC."	"201208_E3_05-08"	NA	"M"	1	101	"Aug_E_1_S_12_so_R1"	"August"	"Fen"	1	"S"	2012	"peat"	"6c76aec4-ff22-4658-8acb-46266fb53a7b"	8	2012	2012-08-23	"2012-08"	"Fen"	"Eriophorum Autochamber Site"	"1"	"N 68 21.1965, E 19 02.8126"	"['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-08/Eriophorum_Core1_Aug2012.jpg']"	"S"	1	4	2.5	"20120800_E1S"	NA	"X"	NA	NA	"Below Detection (>265)"	"0"	12.3	9.9	"Mostly cloudy with some rain on both days, but did not rain at all during coring."	NA	NA	5.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.702	1.319	-26.4797533	1.7537469	FALSE	FALSE	20200703	20200924	NA	NA	"201208_E1_01-04"	NA	"S"	0	101	"Stochastic"
