featureid,cluster,June_S_1_S_12_so_R1,June_S_1_M_12_so_R1,June_S_1_D_12_so_R1,June_S_2_S_12_so_R2,June_S_2_S_12_so_R1,June_S_2_M_12_so_R1,June_S_2_D_12_so_R1,June_S_3_S_12_so_R1,June_S_3_M_12_so_R1,June_S_3_D_12_so_R1,July_S_1_S_12_so_R1,July_S_1_M_12_so_R1,July_S_1_D_12_so_R1,July_S_2_S_12_so_R1,July_S_2_M_12_so_R2,July_S_2_M_12_so_R1,July_S_2_D_12_so_R1,July_S_3_S_12_so_R1,July_S_3_M_12_so_R1,Aug_S_1_S_12_so_R2,Aug_S_1_S_12_so_R1,Aug_S_1_M_12_so_R1,Aug_S_1_D_12_so_R1,Aug_S_2_M_12_so_R1,Aug_S_2_D_12_so_R2,Aug_S_2_D_12_so_R1,Aug_S_3_S_12_so_R1
507.0779158,3,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,-0.414121000318118,NA,NA,-0.414121000318118,-0.414121000318118,NA,-0.414121000318118,NA,NA
511.0516775,2,0.77140451085445,0.77140451085445,0.77140451085445,0.77140451085445,0.77140451085445,0.77140451085445,0.77140451085445,0.77140451085445,NA,NA,0.77140451085445,0.77140451085445,0.77140451085445,0.77140451085445,0.77140451085445,NA,NA,NA,0.77140451085445,NA,NA,0.77140451085445,NA,NA,NA,NA,NA
513.0674178,2,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,NA,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,0.888031793718038,NA,NA,0.888031793718038,NA,NA,0.888031793718038,NA,NA
523.0517631,2,0.493404425793352,0.493404425793352,0.493404425793352,0.493404425793352,0.493404425793352,0.493404425793352,0.493404425793352,0.493404425793352,NA,NA,0.493404425793352,0.493404425793352,0.493404425793352,0.493404425793352,0.493404425793352,0.493404425793352,NA,0.493404425793352,0.493404425793352,NA,NA,0.493404425793352,NA,NA,NA,NA,NA
499.0881361,3,-0.341078824029861,-0.341078824029861,-0.341078824029861,-0.341078824029861,-0.341078824029861,-0.341078824029861,-0.341078824029861,-0.341078824029861,NA,-0.341078824029861,-0.341078824029861,-0.341078824029861,-0.341078824029861,-0.341078824029861,-0.341078824029861,-0.341078824029861,-0.341078824029861,-0.341078824029861,-0.341078824029861,-0.341078824029861,-0.341078824029861,-0.341078824029861,NA,NA,NA,NA,NA
497.072478,3,-0.315701451661681,-0.315701451661681,-0.315701451661681,-0.315701451661681,-0.315701451661681,-0.315701451661681,-0.315701451661681,-0.315701451661681,NA,-0.315701451661681,-0.315701451661681,-0.315701451661681,-0.315701451661681,-0.315701451661681,-0.315701451661681,-0.315701451661681,-0.315701451661681,-0.315701451661681,-0.315701451661681,NA,NA,-0.315701451661681,-0.315701451661681,NA,-0.315701451661681,NA,NA
501.0673904,3,-0.402338229009221,-0.402338229009221,-0.402338229009221,-0.402338229009221,-0.402338229009221,-0.402338229009221,-0.402338229009221,-0.402338229009221,NA,NA,-0.402338229009221,-0.402338229009221,-0.402338229009221,-0.402338229009221,-0.402338229009221,-0.402338229009221,-0.402338229009221,-0.402338229009221,-0.402338229009221,NA,NA,-0.402338229009221,NA,NA,-0.402338229009221,NA,NA
483.0932098,2,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,0.295174847186729,NA
497.1088559,3,-0.393443156386297,-0.393443156386297,-0.393443156386297,-0.393443156386297,-0.393443156386297,-0.393443156386297,-0.393443156386297,-0.393443156386297,-0.393443156386297,-0.393443156386297,-0.393443156386297,-0.393443156386297,-0.393443156386297,-0.393443156386297,-0.393443156386297,-0.393443156386297,-0.393443156386297,-0.393443156386297,-0.393443156386297,NA,-0.393443156386297,-0.393443156386297,-0.393443156386297,NA,-0.393443156386297,NA,NA
507.0932118,3,-0.342911848780941,-0.342911848780941,-0.342911848780941,-0.342911848780941,-0.342911848780941,-0.342911848780941,-0.342911848780941,-0.342911848780941,NA,NA,-0.342911848780941,-0.342911848780941,-0.342911848780941,-0.342911848780941,-0.342911848780941,-0.342911848780941,-0.342911848780941,-0.342911848780941,-0.342911848780941,-0.342911848780941,-0.342911848780941,-0.342911848780941,NA,NA,-0.342911848780941,NA,NA
485.0724169,4,-12.2672996310496,-13.2215404342816,-12.6106027063125,-12.8737651300428,-13.3682589710789,-12.5835515328356,-12.9030661973046,-13.079093268027,-12.6648936319632,-12.8305820029824,-13.169600350301,-12.9550286756264,-13.2258201286156,-12.6897864957295,-13.0730355561425,-12.8605304510961,-13.0533554188568,-12.9288454655633,-13.083784469301,-12.825446660903,-12.7169411791754,-13.231197982401,-13.1329568015913,-13.2046296429124,-13.3311803006883,-12.8919087692516,-13.0001890248019
481.0775114,3,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,-0.603463144327238,NA,-0.603463144327238,NA,NA
493.0775017,3,-0.609408586545512,-0.609408586545512,-0.609408586545512,-0.609408586545512,-0.609408586545512,-0.609408586545512,-0.609408586545512,-0.609408586545512,NA,-0.609408586545512,-0.609408586545512,-0.609408586545512,-0.609408586545512,-0.609408586545512,-0.609408586545512,-0.609408586545512,-0.609408586545512,-0.609408586545512,-0.609408586545512,-0.609408586545512,-0.609408586545512,-0.609408586545512,NA,NA,NA,NA,NA
467.0618374,3,-0.482928084224784,-0.482928084224784,-0.482928084224784,-0.482928084224784,-0.482928084224784,-0.482928084224784,-0.482928084224784,-0.482928084224784,NA,NA,-0.482928084224784,-0.482928084224784,-0.482928084224784,-0.482928084224784,-0.482928084224784,NA,-0.482928084224784,-0.482928084224784,-0.482928084224784,-0.482928084224784,NA,-0.482928084224784,NA,NA,NA,NA,NA
479.0618466,3,-0.470194140376578,-0.470194140376578,-0.470194140376578,-0.470194140376578,-0.470194140376578,-0.470194140376578,-0.470194140376578,-0.470194140376578,NA,NA,-0.470194140376578,-0.470194140376578,-0.470194140376578,-0.470194140376578,-0.470194140376578,-0.470194140376578,-0.470194140376578,-0.470194140376578,-0.470194140376578,-0.470194140376578,-0.470194140376578,-0.470194140376578,NA,NA,-0.470194140376578,NA,NA
425.0512741,3,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,-0.358355013545741,NA
479.0982389,3,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,-0.548432868064335,NA,-0.548432868064335,NA,NA
481.1138859,3,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,-0.497653600893835,NA,NA
493.1138764,3,-0.541711599854718,-0.541711599854718,-0.541711599854718,-0.541711599854718,-0.541711599854718,-0.541711599854718,-0.541711599854718,-0.541711599854718,NA,NA,-0.541711599854718,-0.541711599854718,-0.541711599854718,-0.541711599854718,-0.541711599854718,NA,-0.541711599854718,-0.541711599854718,-0.541711599854718,-0.541711599854718,-0.541711599854718,-0.541711599854718,-0.541711599854718,NA,-0.541711599854718,NA,NA
451.1033049,3,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,-0.646681680993553,NA,-0.646681680993553,-0.646681680993553,NA
467.0982243,3,-0.594072446280986,-0.594072446280986,-0.594072446280986,-0.594072446280986,-0.594072446280986,-0.594072446280986,-0.594072446280986,-0.594072446280986,-0.594072446280986,NA,-0.594072446280986,-0.594072446280986,-0.594072446280986,-0.594072446280986,-0.594072446280986,-0.594072446280986,NA,-0.594072446280986,-0.594072446280986,-0.594072446280986,-0.594072446280986,-0.594072446280986,-0.594072446280986,NA,NA,NA,NA
485.1087893,3,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,-0.576345880881515,NA
459.0567303,3,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,NA,NA,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,-0.491187216307967,NA
463.0516364,3,-0.526685856412509,-0.526685856412509,-0.526685856412509,-0.526685856412509,-0.526685856412509,-0.526685856412509,-0.526685856412509,-0.526685856412509,NA,-0.526685856412509,-0.526685856412509,-0.526685856412509,-0.526685856412509,-0.526685856412509,-0.526685856412509,-0.526685856412509,-0.526685856412509,-0.526685856412509,-0.526685856412509,NA,NA,-0.526685856412509,-0.526685856412509,NA,-0.526685856412509,NA,NA
457.077454,4,-13.1550883870114,-12.9399782309417,-12.6114358798812,-12.8270225504231,-12.910041816736,-12.8820469456824,-12.668463994941,-12.4911077313241,-13.1388654066371,-12.4696900371844,-13.1823228946911,-12.9154774538825,-12.9355423071194,-13.02482467398,-12.9812981049382,-12.3636689902542,-13.5012686015629,-12.7713471039669,-13.1790559687107,-12.9154571657474,-13.1048612512696,-12.8971000494204,-12.7612959399653,-13.4694256626768,-13.058751492921,-12.9903733138981,-12.5162653252424
475.0880271,3,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,-0.551013157246448,NA
477.1036671,3,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,-0.678593746447041,NA,-0.678593746447041
475.1032774,3,-0.27832051782324,-0.27832051782324,-0.27832051782324,-0.27832051782324,-0.27832051782324,-0.27832051782324,-0.27832051782324,NA,NA,NA,-0.27832051782324,NA,-0.27832051782324,-0.27832051782324,-0.27832051782324,-0.27832051782324,-0.27832051782324,NA,NA,NA,NA,-0.27832051782324,-0.27832051782324,NA,-0.27832051782324,NA,NA
489.0825513,3,-0.270196787022401,-0.270196787022401,-0.270196787022401,-0.270196787022401,-0.270196787022401,-0.270196787022401,-0.270196787022401,NA,NA,NA,-0.270196787022401,-0.270196787022401,-0.270196787022401,-0.270196787022401,-0.270196787022401,-0.270196787022401,NA,-0.270196787022401,-0.270196787022401,NA,-0.270196787022401,NA,NA,NA,-0.270196787022401,NA,NA
427.0668128,3,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,-0.616494055232281,NA
433.0773807,4,-13.3123463545118,-12.843470631165,-12.9123291595156,-13.1048460202881,-13.13225306584,-12.6046747028521,-12.6938158850802,-12.8506359051563,-12.7772299074154,-13.1205455987728,-12.5915945314053,-12.9516816490936,-12.4038637525415,-13.0098615316259,-12.7678259186314,-13.0932923789649,-12.9322046369786,-13.2721232482674,-13.0774153511694,-12.9041207321385,-12.9428352235945,-12.8405549052741,-13.1494373106956,-12.6633102611626,-13.0422512027787,-12.7640197752761,-13.7832169593217
435.0930302,4,-12.8801261056819,-12.4867109801478,-12.704390394334,-12.9263123395337,-13.3903436156332,-13.1219008558326,-13.4797853253645,-13.1512648852408,-13.2111115773298,-13.2279474792721,-12.6399847360904,-12.9121354686359,-12.6218151387384,-12.5613983522617,-12.7422429233877,-13.3268966409027,-12.5785636004357,-12.7687739212382,-12.837556638464,-12.9141457299887,-12.8123180371866,-12.7593474588431,-12.7154833534183,-13.060225733528,-13.1095986088745,-12.6908557934069,-12.9636818505786
433.0409939,3,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,NA,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,-0.49236425616251,NA
421.0409809,3,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,NA,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666,-0.412930453790666
427.0515598,4,-12.9381803008827,-12.2365454720932,-13.1464514072735,-12.8036196016312,-12.8059891818176,-12.8419720147543,-12.7405173014616,-12.6967386792867,-12.8253302688457,-12.9687550775947,-12.6908554181607,-13.051223146247,-13.3128238838393,-12.5418916108081,-12.9852486411845,-12.9698867969231,-12.7179864472333,-12.6991628854189,-13.0650831162234,-13.4532543230685,-12.7737043403318,-13.3079598171018,-12.8256513125258,-12.5302465396825,-13.1374525223272,-12.8971443027712,-13.1153417033844
429.0672174,3,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,-0.39150876427537,NA
443.0828764,3,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,-0.59585366897146,NA,NA
437.0723001,3,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,-0.630386061730551,NA,NA
451.0879567,4,-12.8777910825533,-12.8693373935398,-12.7665983261456,-12.5283905872919,-12.9039155852748,-12.6480531729246,-13.0213707745934,-12.8422073705005,-12.6531627987418,-13.0069208668206,-12.8952607242142,-12.5843633015214,-13.3522223393797,-12.8803164963286,-13.1241841822571,-13.0832366029963,-13.2356246066579,-13.0482648168331,-12.6703874985224,-12.4547810304462,-12.7641341506341,-12.5629213598735,-13.2008649152203,-13.0177946596327,-13.0903300356841,-12.7784667179763,-12.9901724537922
435.0566589,3,-0.638733460038188,-0.638733460038188,-0.638733460038188,-0.638733460038188,-0.638733460038188,-0.638733460038188,-0.638733460038188,-0.638733460038188,NA,-0.638733460038188,-0.638733460038188,-0.638733460038188,-0.638733460038188,-0.638733460038188,-0.638733460038188,-0.638733460038188,-0.638733460038188,-0.638733460038188,-0.638733460038188,-0.638733460038188,NA,-0.638733460038188,-0.638733460038188,NA,-0.638733460038188,NA,-0.638733460038188
